URL,page_count,job_title,company,location,job_Description,post_date,reviews,total_page_count
https://www.indeed.com/viewjob?jk=29bad3db0ed9fff0&from=web&vjs=3,30,"Data Scientist, Analytics",Duolingo,"New York, NY","Our mission at Duolingo is to develop the best education in the world and make it universally available. But we've got more left to do — and that's where you come in!  Duolingo is the most popular language-learning application in the world, with over 500 million users and over half a billion exercises completed daily. Beyond our core learning product, we have also entered into literacy with Duolingo ABC and English proficiency testing with the Duolingo English Test.  We are passionate about educating our users, making fact-based decisions, and finding innovative solutions to complex problems. We offer meaningful work, limitless learning opportunities, and collaboration with world-class minds. Come brighten your life and over half a billion more!  Analytics specialists on the Data Science team build the data foundation for reporting, analysis, experimentation, and machine learning at Duolingo. We are looking for someone with expertise in metric development, data modeling, SQL, and Python. Using these tools, you will transform raw data into an analytics layer that powers decision-making at the company (e.g. metrics, dashboards, tables).  You will partner with data scientists, platform engineers, product managers, and business leads to architect new data models, audit logging schemas, build metrics, and work with orchestration frameworks like Airflow or Cloud Composer. The data models and metrics you build will help us understand how Duolingo's unique content and gamification features make learning accessible and fun.  You will...   Develop and improve standardized metrics to understand user behavior  Build new data pipelines to power these metrics by navigating complex schemas and large data sets  Create intuitive visualizations and dashboards with an eye towards useful insights  Monitor topline trends to inform and shape team roadmap  Create and contribute to a documentation-first data culture   You have...   Bachelor's degree in a quantitative field or commensurate work experience  2+ years of relevant industry experience  Passion for high data quality and scaling data science work  Advanced SQL and familiarity with ETL/ETLT in a cloud-based data warehousing environment (Bigquery, Snowflake, Redshift, etc)  Proficient with an object-oriented programming language, preferably Python  Ability to conduct simple statistical analysis to inform business decisions  Strong communication, documentation and data visualization skills   Exceptional candidates will have...   Experience with dbt and 3rd party BI tools (Looker, Tableau, Superset, etc)  Experience with an ETL framework like Airflow or Cloud Composer  An eye for design when it comes to dashboards and visualization tools  Familiarity with experimentation and machine learning techniques   Why you'll love working here…   Language learning opportunities  Catered in-house lunches, and breakfast and dinner options  Company-wide Hackathon  Frequent company-wide dinners, monthly celebrations, social clubs, and so much more!   We will do everything we can within reason to make sure that your interview takes place in an environment that fairly and accurately assesses your skills. If you need assistance or accommodation, please contact your recruiter.  Because Duolingo intends to require all employees to return to work from an office, all employees will need to be fully vaccinated against COVID-19 and have received any booster doses as recommended by the Centers for Disease Control and Prevention to remain employed unless they have an exemption to vaccination pursuant to a required reasonable accommodation. This is so that our employees feel safe in the office.  Take a peek at how we care for our employees' holistic well-being with our benefits here.",29 days ago,10 reviews,"2,177"
https://www.indeed.com/viewjob?jk=be44671074490eb4&from=web&vjs=3,30,Data Scientist,CVS Health,"New York, NY","Develops, validates and executes algorithms and predictive models to investigate problems, detect patterns and recommend solutions  Explores, examines and interprets large volumes of data in various forms  Performs analyses of structured and unstructured data to solve moderately complex business problems  Utilizing advanced statistical techniques and mathematical analyses  Develops data structures and pipelines to organize, collect and standardize data that helps generate insights and addresses reporting needs  Uses data visualization techniques to effectively communicate analytical results and support business decisions  Creates and evaluates the data needs of assigned projects and assures the integrity of the data  Explores existing data and recommends additional sources of data for improvements  Documents projects including business objectives, data gathering and processing, detailed set of results and analytical metrics  Required Qualifications  1+ years of relevant analytic experience  Experience programming using R or Python  Experience in SQL  COVID Requirements   COVID-19 Vaccination Requirement CVS Health requires certain colleagues to be fully vaccinated against COVID-19 (including any booster shots if required), where allowable under the law, unless they are approved for a reasonable accommodation based on disability, medical condition, religious belief, or other legally recognized reasons that prevents them from being vaccinated.  You are required to have received at least one COVID-19 shot prior to your first day of employment and to provide proof of your vaccination status or apply for a reasonable accommodation within the first 10 days of your employment. Please note that in some states and roles, you may be required to provide proof of full vaccination or an approved reasonable accommodation before you can begin to actively work.   Preferred Qualifications  Demonstrates good written and verbal communication skills. Able to present information to various audiences  Effectively resolves problems and roadblocks as they occur  Demonstrates proficiency in several areas of data modeling, machine learning algorithms, statistical analysis, data engineering and data visualization  Ability to work with large data sets from multiple data sources  Education Bachelor's degree or equivalent work experience in Mathematics, Statistics, Computer Science, Business Analytics, Economics, Physics, Engineering, or related discipline.  Master's degree preferred   Business Overview Bring your heart to CVS Health Every one of us at CVS Health shares a single, clear purpose: Bringing our heart to every moment of your health. This purpose guides our commitment to deliver enhanced human-centric health care for a rapidly changing world. Anchored in our brand — with heart at its center — our purpose sends a personal message that how we deliver our services is just as important as what we deliver.  Our Heart At Work Behaviors™ support this purpose. We want everyone who works at CVS Health to feel empowered by the role they play in transforming our culture and accelerating our ability to innovate and deliver solutions to make health care more personal, convenient and affordable. We strive to promote and sustain a culture of diversity, inclusion and belonging every day. CVS Health is an affirmative action employer, and is an equal opportunity employer, as are the physician-owned businesses for which CVS Health provides management services. We do not discriminate in recruiting, hiring, promotion, or any other personnel action based on race, ethnicity, color, national origin, sex/gender, sexual orientation, gender identity or expression, religion, age, disability, protected veteran status, or any other characteristic protected by applicable federal, state, or local law.",7 days ago,"28,777 reviews","2,177"
https://www.indeed.com/viewjob?jk=49f32dc9a5e37e01&from=web&vjs=3,30,STATISTICAL ASSISTANT,UTOFUN,"Manhattan, NY","Overview The UTOFUN is the leading internet source of analysis on Economy & US Real Estate and one stop real estate information platform. We deliver our information through a range of formats, from Website and Social Platforms to conferences and electronic services. In this position, not only you can experience most fast-growing business but also data- & tech-driven online platform.  We are recruiting statistical assistant in New York team.  Location at Midtown Manhattan, New York. Job Duty The following job duties are including but not limited to ….  Assist in compute and analyze real estate and economic data by statistical/quantitative formula and model.  Maintain and enter a large dataset of real estate, economic data, and verify data integrity.  Compile reports, charts, or graphs that describe and interpret findings of analysis into the production of periodic research papers/documents.  Assist in participating in the publication of data or information and communicating with clients, policymakers, and media reporters. Requirement No working experience is required  Must have at least Bachelor degree in Economics, Statistics, Math or other related fields.  Resume email to utofun@utofun.com Location: New York City",30+ days ago,,"2,177"
https://www.indeed.com/viewjob?jk=1c4767b6a1d625e9&from=web&vjs=3,30,Data Scientist Associate,Verisk Financial,"White Plains, NY","    Company Description    As one of the original innovators in lending, credit, fraud, and spend analytics, Verisk Financial integrates one of the industry’s largest sets of data to help banks, financial regulators, retailers, and media companies grow their businesses. We combine data with predictive analytics to uncover new consumer and business insights and integrate this data with the most technologically advanced platforms.     Verisk Financial | Argus is a leading provider of intelligence, decision support solutions, and advisory services to financial institutions across the global commerce ecosystem. Our clients include more than 50 top U.S., Canadian, and other international financial organizations, regulators, payment providers, merchants, and media. Argus is the leading source of segment-level portfolio management benchmarking data, analytics, models, and advisory services. We maximize value delivery to clients by combining proprietary data sets, cutting-edge software and analytic tools, domain expertise, and our unique results-oriented approach. Customers worldwide use our services for tailored data management solutions that include business intelligence platforms, profile views, mobile data solutions, enterprise database services, and fraud risk scoring algorithms for marketing, fraud, and risk mitigation. Our clients gain competitive advantage from our exclusive focus on leveraging global best-in-class analytics and methodologies to help achieve their business and regulatory objectives. To learn more about Argus please visit us at: www.argusinformation.com. We are proud to be a part of the Verisk family of companies!     At the heart of what we do is help clients manage risk. Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more informed decisions.     Our global team uses AI, machine learning, automation, and other emerging technologies to collect and analyze billions of records. We provide advanced decision-support to prevent credit, lending, and cyber risks. In addition, we monitor and advise companies on complex global matters such as climate change, catastrophes, and geopolitical issues.     But why we do our work is what sets us apart. It stems from a commitment to making the world better, safer and stronger.     It’s the reason Verisk is part of the UN Global Compact sustainability initiative. It’s why we made a commitment to balancing 100 percent of our carbon emissions. It’s the aim of our “returnship” program for experienced professionals rejoining the workforce after time away. And, it’s what drives our annual Innovation Day, where we identify our next first-to-market innovations to solve our customers’ problems.     At its core, Verisk uses data to minimize risk and maximize value. But far bigger, is why we do what we do.     At Verisk you can build an exciting career with meaningful work; create positive and lasting impact on business; and find the support, coaching, and training you need to advance your career. We have received the Great Place to Work® Certification for the fifth consecutive year. We’ve been recognized by  Forbes  as a World’s Best Employer and a Best Employer for Women, testaments to our culture of engagement and the value we place on an inclusive and diverse workforce. Verisk’s Statement on Racial Equity and Diversity supports our commitment to these values and affecting positive and lasting change in the communities where we live and work.           Job Description    About the Day to Day Responsibilities of the Role         Build statistical models to help bank clients make marketing decisions      Work with other data scientists in the design and execution of data mining tools      Code and test programs to extract data, analyze data and build functional data models      Performing routine monitoring of previous developed models and assessing their stability and validity over time.      Generate scored files to support clients ongoing marketing campaigns using the existing models      Designing and implementing data mining tools and programs to extract, analyze statistical data.      Gathering and preparing data for processing by checking for inaccuracies, adjusting and weighting the raw data before it is disseminated to clients or internal staff.      Completes all responsibilities as outlined on annual Performance Plan.      Completes all special projects and other duties as assigned.      Must be able to perform duties with or without reasonable accommodation.        #LI-SM1           Qualifications    About You and How You Can Excel in this Role     Required:         Graduate-level degree preferred with concentration in a quantitative discipline such as statistics, mathematics, economics, operations research, computer science or aligned discipline.      Excellent understanding of machine learning techniques and algorithms, such as Classification, Regression, Clustering, Feature Engineering, Decision Trees, Gradient Boosting etc      Good applied statistics skills, such as distributions, statistical testing, regression, regulation      Advanced knowledge using Python/SQL for data science applications to perform complicated data manipulation and analysis      Logical, evidence-based problem solving and critical thinking skills.      Team focused and evidence of supporting project team members.        Preferred :         Experience with common data science toolkits, such as R, Python, Anaconda, TensorFlow, SQL, Scikit-learn, Keras      1-2 years practical experience working as a data scientist applying machine learning to real-world problems      Working familiarity with cloud computing environments.        Additional Information    Verisk Analytics is an equal opportunity employer.     All members of the Verisk Analytics family of companies are equal opportunity employers. We consider all qualified applicants for employment without regard to race, religion, color, national origin, citizenship, sex, gender identity and/or expression, sexual orientation, veteran's status, age or disability.     http://www.verisk.com/careers.html     Unsolicited resumes sent to Verisk, including unsolicited resumes sent to a Verisk business mailing address, fax machine or email address, or directly to Verisk employees, will be considered Verisk property. Verisk will NOT pay a fee for any placement resulting from the receipt of an unsolicited resume.     Consumer Privacy Notice     At Verisk, the health and safety of our people is our number one priority.  Effective November 15, 2021, and subject to applicable law, all prospective hires for office based roles or roles that support any of our businesses’ government contracts will be required to demonstrate that they are fully vaccinated against COVID-19 by their start date, or qualify for a legally-required medical or religious accommodation to this vaccination requirement, as a condition of employment. Hired candidates who do not demonstrate that they are fully vaccinated against COVID-19 by their start date, and who have not been approved for a legally-required medical or religious accommodation will no longer meet the requirements for employment and their offers of employment will be immediately rescinded, in accordance with applicable law.   ",30+ days ago,182 reviews,"2,177"
https://www.indeed.com/viewjob?jk=d34deb480174ac81&from=web&vjs=3,30,Senior Technical Data Analyst,Disney Streaming,"New York, NY","     The Disney Streaming Subscriber Analytics organization is focused on measuring and understanding the growth of the entire Disney Streaming business, which includes everything from acquisition to engagement to churn. Analytics teams are organized around separate focus areas, which cover the subscriber journey. The Core Growth Subscriber Analytics team is a foundational element to the broader organization. The team manages the critical subscriber data from which the entire business measures subscriber growth and fellow Analytics teams contextualize against. They lead the organization in how major initiatives result in subscriber growth and retention. Given the foundational nature of these datasets, the team collaborates widely across the entire organization.     We are seeking a Senior Data Analyst who will focus on understanding and communicating the various aspects of the subscriber lifecycle to our many stakeholders. Collaborating with finance, product, data engineering, data science, and business teams, this position will act as a subject matter expert for specific facets of the subscriber journey data for Disney+, ESPN+, Star+, and Hulu. This expertise will manifest in the design and implementation of core subscriber data models that enable internal clients to explore, analyze, and monitor data.     Responsibilities :         Responsibilities         Design and implement core metrics and dimensions to be leveraged by the business in identifying the success of all business decisions      Design and implement scalable, intuitive data structures for our subscriber pipeline to answer the analytical and business questions of today and tomorrow      Partner with stakeholders performing quantitative analyses to provide detailed insight on the complexities of our subscriber data      Create presentations and visualizations to communicate subscriber data patterns and insights for both technical and non-technical audiences      Champion data quality by fostering relationships with engineering partners and prioritizing technical debt when possible      Develop documentation for wide-ranging audience to use core subscriber data as intended              Key Qualifications         4+ years work experience developing in SQL, especially in an ETL processing pipeline      4+ years of analytical experience      Demonstrated experience with conveying technical and/or analytical concepts to broad set of audiences      Familiarity with Python/R or other statistical programming languages      Familiarity with data exploration and data visualization tools like Tableau, Looker, Chartio, etc.      Strong communication skills, as well as written and verbal presentation skills      Degree in an analytical field              Nice To Haves              Experience in a startup environment       Understanding of statistics concepts (e.g., hypothesis testing, regression analysis)       Advanced degree       Familiarity with Airflow                              Additional Information :      DISNEYTECH  ",5 days ago,,"2,177"
https://www.indeed.com/viewjob?jk=0261bbdf6e66c15c&from=web&vjs=3,30,Data Scientist,Nielsen,"New York, NY","        Data Science is at the core of Nielsen’s business. Our team of researchers come from diverse disciplines and they drive innovation, new product ideation, experimental design and testing, complex analysis and delivery of data insights around the world. We support all International Media clients and are located where our clients are.                      Data Scientist           Data Science - USA New York, New York              Data Scientist            Division: Data Science            Location: United States: Remote               What is the role?           Streaming is exploding right now! As a Data Scientist on the Connected TV Measurement team, you will have a front row seat for all of the action.       ",30+ days ago,"2,846 reviews","2,177"
https://www.indeed.com/viewjob?jk=f3c68446f8fdd318&from=web&vjs=3,30,Sr Data Scientist,Disney Media & Entertainment Distribution,"New York, NY","    Supporting the Disney Advertising Sales organization within our Disney Media & Entertainment Distribution (DMED) segment, the Audience Modeling and Data Science team are subject matter experts in each of the following areas:           Creating and optimizing audience classification models that enable us to predict and target strategic audience attributes, including brand affinity, purchase behavior, and psychographics      Integrating a broad suite of complex datasets, from digital event logs to sporting event metadata, into carefully curated and reusable data models      Publishing audience attributes across an array of ad-serving endpoints      Working cross-functionally to ensure our data product is aligned with the goals of each strategic sales vertical and the business as a whole        We’re looking for an intellectually curious, business-savvy, analytical powerhouse to join The Walt Disney Company’s DMED segment as a data scientist on the ad sales team. In this role, you will be responsible for driving improvements across DMED’s portfolio of offerings by using data. Working collaboratively with cross-functional teams, you will develop, drive, and oversee new strategies to ensure the growth of the business and the overall bottom line.           Responsibilities :             Drive requirements, evaluation, and implementation of large-scale machine learning platforms to support our core modeling product.      Own the long-term performance and evaluation of hundreds of predictive models in production across strategic industry verticals.      Implement standards and best practices in modeling, optimization, and model criticism using proven statistical methods and business context      Lead development and orchestration of complex data processes, from ingest to egress      Work cross-functionally to develop and implement a standardized data model that serves multiple stakeholders      Mentorship, including training and code review, of other data scientists on the team            Basic Qualifications :             4-5 years practical experience in data science, preferably in the advertising sales space      MS in quantitative field preferred, or equivalent experience      Experience using leading technologies to manage the lifecycle and performance of hundreds of models in production      Proven ability in predictive analytics, statistical modeling, and model evaluation techniques      Demonstrable expertise of advanced SQL patterns (Spark, Beam, Hadoop, and other big data processing software a plus)      Experience designing database tables and data models      Experience in Google Cloud, AWS, or other cloud platforms.      Innovative thinker capable of operating both in a strategic capacity (big-picture perspective, asks ""why"") and brings a new perspective to complex processes.      Proven ability to lead projects within a larger data strategy and delegate individual tasks within the project while tracking the overall scope and timelines      Great organization, communication and mentorship skills working within an agile data environment      ",5 days ago,,"2,177"
https://www.indeed.com/viewjob?jk=611b117ddedff2e6&from=web&vjs=3,30,Data Scientist (Remote) - US,AlphaSights,"New York, NY","This position is remote friendly. You will have the option to opt into one of the following work environments:   In-office: New York, NY  Remote: Only if you have/will have a permanent address in NY, NJ, PA, CT, NC, GA, FL, TX   Experienced Data Scientist  At AlphaSights, we search through hundreds of millions of professionals working in the world today to find the small handful of experts qualified to answer our clients' needs. They use these insights to drive amazing progress within their organizations. Our mission is to provide access to dispersed, hidden, and underutilized knowledge.  AlphaSights' Data Scientists help to build new products and improve our core search and discovery technology. Working collaboratively with other Data Scientists, Engineerings, Product Managers and stakeholders, you will apply your Machine Learning, data analysis, and predictive analytics experience to help distinguish signal from noise. You will work with unique, proprietary data sets that offer a window onto the world economy. Ultimately, your work will power the next generation of features to help us build our knowledge on demand offering.  You will:  Have a high degree of autonomy and ownership on projects, but work within a highly collaborative and supportive team of Data Scientists and Engineers  Work across the full spectrum of Data Science activities: ideation, data acquisition, analysis, model building, model assessment, and deployment  Apply recent advances in Machine Learning, NLP, Information Retrieval, and predictive analytics to challenging, business-critical problems  Work directly with stakeholders and teams to fully understand the business problems and translate it to a data-driven solution.  Work across the company to not only ingest and unlock value in data, but also help guide the data generation process itself. We are a data centric team.  You might be a fit if you:  Have 3+ years of industry experience  Have experience applying Machine Learning (ML), Statistical Modeling, Information Retrieval, Recommendation Systems, Search Relevance, or Natural Language Processing (NLP) to real-world problems and data sets  Have strong python/SQL/R/pandas skills and enjoy extracting, manipulating and analyzing data to find significant patterns  Thrive in a collaborative environment with other highly skilled, motivated and always-curious team members  Who you would work with:  You would join a dynamic, multinational, and diverse team who enjoy solving interesting problems in a collaborative environment  Your co-workers will include motivated recent graduates from top Computer Science schools as well as experienced industry leaders from companies such as Google and Amazon  Don't worry if your experience or background doesn't match all of these areas, we believe a broad spectrum of experience provides great perspective on solving problems in new and innovative ways and we'd love to [hear from you].  Find out more:  http://engineering.alphasights.com",30+ days ago,40 reviews,"2,177"
https://www.indeed.com/viewjob?jk=870e85e4d4ba025f&from=web&vjs=3,30,Data Scientist,Radancy,"New York, NY","        Radancy is seeking a Data Scientist to support its efforts in building a leading performance media platform for recruitment.          About              The Data Science team for advertising has expertise in optimization, regression, classification, and NLP principles to develop world class strategies for performance advertising that yield the most important results for our customers: hiring the best employees.              Studies have shown that women and people of color are less likely to apply for jobs unless they believe they meet every one of the qualifications in a job description. Our top priority is finding the best candidate for the job and if you are interested in the position, we would encourage you to apply, even if you don’t believe you meet every one of the qualifications below.               Building machine learning models to understand text and trends over time      Identifying, creating, and transforming informative features based on historical and real time data      Working with the Data Science Lead and Product Lead to implement a consistent technical direction      Help to define data collection and modeling frameworks      Coordinating and working closely with engineering to put models and algorithms into production      Document and describe outputs of models and processes      Working collaboratively with other Data Science teams in cross product efforts      Deep understanding of statistical and machine learning models (regression, time series, decision trees, neural networks) and clustering and classification techniques      Experience with keyword embedding techniques      Experience building models and placing models into production      Well versed in statistical programming languages such as R or Python      Familiarity with relational databases such as BQ and Amazon Redshift, and accessing data via SQL      Degree in a technical field such as computer science, mathematics, economics, engineering      Graduate work in machine learning a plus, or relevant work experience      Familiarity with data pipelines and ETLs      Experience in “Ad Tech” data science principles a huge plus           Join the global leader in talent acquisition technologies that’s committed to finding new ways to leverage software, strategy and creative to enhance our clients’ employer brands – across every connection point. We’re looking for unconventional thinkers. Relentless collaborators. And ferocious innovators. Talented individuals who are ready to work towards solutions that transform the way employers and job seekers connect.        Radancy is an equal opportunity employer and welcomes all qualified applicants regardless of race, ethnicity, religion, gender, gender identity, sexual orientation, disability status, protected veteran status, or any other characteristic protected by law. We actively work to create an inclusive environment where all of our employees can thrive.   ",2 days ago,151 reviews,"2,177"
https://www.indeed.com/viewjob?jk=036781b01854a5af&from=web&vjs=3,30,Data Scientist,Raymour and Flanigan,"Liverpool, NY 13090","Data Scientist  Syracuse, NY  Why Raymour & Flanigan?  With more than 60 years as an established, family-owned company, Raymour & Flanigan has grown into the largest furniture retailer in the Northeast with more than 140 showrooms in seven states and we are continually expanding our territory. We have a strong foundation of experienced IT and business professionals with expertise in harnessing and maximizing organizational processes to solve a wide variety of complex business needs.  Position   Overview  As a Data Scientist you will join the Business Intelligence team. You will use strong communication and analytical skills along with your passion for resolving business optimization problems. You will provide rich insight and capabilities to both the business team and the applications that serve them and you will play an influential role in decision making and our capacity to introduce transformative change.  To be successful you will:   Have a self-propelled intellectual curiosity which leads  you  to want to understand and optimize retail business problems  Design, build, and maintain data processing systems and analytical models with a strong emphasis on security, reliability, and performance using SQL, Python, Databricks, JupyterHub, Tableau, etc.  Develop strong relationships and work with stakeholders to identify project value and requirements Create content that clearly illustrates how data and analytics can be applied in the business and present this to stakeholders and leaders   Required Skills and Experience   3+ years of experience creating and applying advanced analytics with tools such as R, Python, SQL, Tableau  A strong understanding of math, statistics, machine learning and artificial intelligence methods and techniques  Experience working with cloud architectures and services (e.g. AWS)  A proven track record in all aspects of the project execution lifecycle  A discerning eye for data visualization (e.g. Power BI, Tableau, Seaborn, Matplotlib, Plotly)   Raymour & Flanigan offers competitive compensation and a comprehensive benefits package:   Excellent Health, Dental & Vision Coverage  401(k) with a Company Match  Paid Vacation and Holidays  Health Savings Account  Flexible Spending Account  Training and Development  Tuition Reimbursement Program  Generous Merchandise Discount  Short & Long Term Disability  Group Life Insurance  Specified Disease Insurance   Raymour & Flanigan proudly supports a drug and smoke free work environment. Raymour & Flanigan is an Equal Employment Opportunity employer that does not discriminate against any associate or applicant on the basis of race, creed, color, religion, sex (including pregnancy), age, national origin, physical or mental disability, sexual orientation, sexual and other reproductive health decisions, marital or familial status, genetic information or other basis protected by law.",30+ days ago,"1,609 reviews","2,177"
