URL,page_count,job_title,company,location,job_Description,post_date,reviews,total_page_count
https://www.indeed.com/viewjob?jk=1aad51580d151311&from=web&vjs=3,20,Data Scientist - Customer Analytics,Change Healthcare,Virginia,"     Data Scientist, Customer Analytics        POSITION SUMMARY        The Data Scientist, Customer Analytics is responsible for strategic interpretation of data and business requirements to provide executive leadership and customer operations with customer centric data driven insights and data solutions. Working in collaboration with the VP, Customer Insights & Operations and the Sr. Manager, Customer Analytics, this role works to identify new business requirements across the organization, translate business requirements into data models, perform data engineering to combine diverse data sets, and develop custom algorithms for predictive models for the business.        KEY RESPONSIBILITIES        Business and data requirements     15%     Data engineering     30%     Data modeling, machine learning and AI     45%     Data product support and refinement     10%        RESPONSIBILITIES            Work with key business stakeholders to develop business solutions based on data driven insights      Lead projects that combine diverse customer data sets to identify trends, develop custom machine learning models, and provide recommendations to optimize the business and address data-related problems      Coordinate with different functional teams to improve customer data architecture, ensure accuracy of model output and implement new data gathering processes      Create customized summaries, business presentations and documentation for internal business clients based on the results of research           MINIMUM JOB Qualifications        Education / Training:         4-year degree (Bachelors or Masters) in any of: science, computer science, statistics, mathematics, physics, engineering, machine learning, or equivalent experience           Business Experience:         2+ years of experience using data analysis and machine learning to generate data driven insights and development of data solutions for business partners      Experience with relational and dimensional data modeling, data engineering, and leveraging business intelligence technology to drive business impact      Ability to work on multiple projects across functional teams           Specialized Knowledge / Skills:         2+ years of programming experience in Python, R, or SAS to manipulate data and draw insights from large data sets      2+ years of experience in a variety of machine learning techniques including natural language processing algorithms, classification and clustering, time-series forecasting and predictive/prescriptive modeling      Excellent knowledge of statistical techniques and concepts      Strong written and verbal communication, and people skills to interact with all levels of management, business partners, internal clients, technology team members, and vendors           Working Conditions:         Office environment or remote      Travel up to 10% of the time           #li-remote     Join our team today where we are creating a better coordinated, increasingly collaborative, and more efficient healthcare system!        COVID Vaccination Requirements        We remain committed to doing our part to ensure the health, safety, and well-being of our team members and our communities. As such, we require all employees to disclose COVID-19 vaccination status prior to beginning employment and we may require periodic testing for certain roles. In addition, some roles require full COVID-19 vaccination as an essential job function. Change Healthcare adheres to COVID-19 vaccination regulations as well as all client COVID-19 vaccination requirements and will obtain the necessary information from candidates prior to employment to ensure compliance.        Equal Opportunity/Affirmative Action Statement         Change Healthcare is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, age, sex, sexual orientation, gender identity, genetic information, national origin, disability, or veteran status. To read more about employment discrimination protections under federal law, read  EEO is the Law  at https://www.eeoc.gov/employers/eeo-law-poster and the supplemental information at https://www.dol.gov/ofccp/regs/compliance/posters/pdf/OFCCP_EEO_Supplement_Final_JRF_QA_508c.pdf.        If you need a reasonable accommodation to assist with your application for employment, please contact us by sending an email to applyaccommodations@changehealthcare.com with ""Applicant requesting reasonable accommodation"" as the subject. Resumes or CVs submitted to this email box will not be accepted.        Click here https://www.dol.gov/ofccp/pdf/pay-transp_%20English_formattedESQA508c.pdf to view our pay transparency nondiscrimination policy.        California (US) Residents: By submitting an application to Change Healthcare for consideration of any employment opportunity, you acknowledge that you have read and understood Change Healthcare’s Privacy Notice to California Job Applicants Regarding the Collection of Personal Information.        Change Healthcare maintains a drug free workplace and conducts pre-employment drug-testing, where applicable, in accordance with federal, state and local laws.     ",Today,"1,303 reviews","1,539"
https://www.indeed.com/viewjob?jk=2a94b904b271a134&from=web&vjs=3,20,Data Scientist (Visa Predictive Models),Visa,"Arlington, VA","    Company Description    Visa is a world leader in digital payments, facilitating more than 215 billion payments transactions between consumers, merchants, financial institutions and government entities across more than 200 countries and territories each year. Our mission is to connect the world through the most innovative, convenient, reliable and secure payments network, enabling individuals, businesses and economies to thrive.     When you join Visa, you join a culture of purpose and belonging – where your growth is priority, your identity is embraced, and the work you do matters. We believe that economies that include everyone everywhere, uplift everyone everywhere. Your work will have a direct impact on billions of people around the world – helping unlock financial access to enable the future of money movement.     Join Visa: A Network Working for Everyone.           Job Description    Visa has the world’s largest consumer payment transaction dataset. We see data on over 200 billion transactions every year from all over the world. We use that data to help our clients in the payment ecosystem grow their businesses and to help consumers access a fast, safe, and rewarding payment experience.  Visa Predictive Models (VPM)  team develops and maintains predictive machine learning models to primarily support Visa Security and Identity Solutions and Cardinal Commerce. Using mostly VisaNet data and leveraging Machine Learning (ML) and Artificial Intelligence (AI), our model scores help Visa clients all over the world for fraud defense, identity verification, smart marketing, credit underwriting, etc. Through our models and services, VPM fuels the growth of Visa clients, generates and diversifies revenues for VISA, greatly improving Visa Card customer experience and their financial lives.        This is an  Individual Contributor  role. On this role, you will         Build and validate cutting-edge predictive models with advanced machine learning techniques such as Gradient Boosting, Deep Neural Networks (e.g., RNN) and Graph Modeling to ensure security of Visa’s  Real Time Payment  (RTP) Risk as a Service (RaaS) and other use cases      Write and test complex predictive model software packages for model production deployment      Work with a cross functional team including Product Managers, Data Engineers, and Platform Engineers to deploy model in production      Provide model operation support, including model monitoring, score calibration, etc.      Conduct research in latest and emerging modeling technologies and adopt in production models      Conduct and present model ad-hoc analysis to internal and external clients      Manage model risks in line with Model Risk Management requirements           Besides the primary location of  Arlington, VA , an ideal candidate can also be in  Ashburn, VA ,  Austin, TX, Foster City, CA, Miami, FL, and Atlanta, GA.        This is a hybrid position. Hybrid employees can alternate time between both remote and office. Employees in hybrid roles are expected to work from the office two days a week, Tuesdays and Wednesdays with a general guidepost of being in the office 50% of the time based on business needs.           Qualifications    Basic Qualifications         2 or more years of work experience with a Bachelor’s Degree or an Advanced Degree (e.g. Masters, MBA, JD, MD, or PhD)        Preferred Qualifications         3 or more years of work experience with a Bachelor’s Degree or more than 2 years of work experience with an Advanced Degree (e.g. Masters, MBA, JD, MD), in a quantitative or engineering field      Experience with production model development, implementation, and operation      Experience in deep neural network (e.g., RNN, CNN) and/or graph data science      Experience in an Agile development      Proven ability to quickly learn and apply new Machine Learning techniques and tools      Must be a team-player and capable of handling multi-tasks in a dynamic environment      Excellent business writing, verbal communication, and presentation skills      Excellent project management skills        Technical Qualifications         Proficiency in Python, Hadoop, Spark, TensorFlow for big data analysis and modeling      Experience with script and shell programming in Unix/Linux      Experience with using GitHub for data science projects        Additional Information        Visa has adopted a COVID-19 vaccination policy to safeguard the health and well-being of our employees and visitors. As a condition of employment, all employees based in the U.S. are required to be fully vaccinated for COVID-19, unless a reasonable accommodation is approved or as otherwise required by law.    Work Hours:  Varies upon the needs of the department.     Travel Requirements:  This position requires travel 5-10% of the time.     Mental/Physical Requirements:  This position will be performed in an office setting. The position will require the incumbent to sit and stand at a desk, communicate in person and by telephone, frequently operate standard office equipment, such as telephones and computers.     Visa is an EEO Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status. Visa will also consider for employment qualified applicants with criminal histories in a manner consistent with EEOC guidelines and applicable local law.     Visa will consider for employment qualified applicants with criminal histories in a manner consistent with applicable local law, including the requirements of Article 49 of the San Francisco Police Code.   ",23 days ago,"1,025 reviews","1,539"
https://www.indeed.com/viewjob?jk=120a40b2632f2c36&from=web&vjs=3,20,Data Scientist,SunPower,"Richmond, VA","Do you want to change the world? We do, too.  Solar penetration is less than 1%, but just one hour of sunlight, if harnessed, could power the entire world for a year. We have the opportunity to change the way energy is produced, distributed and consumed, and we’re looking for talented, committed people to help us drive our growth and achieve our goals.  SunPower is a solar energy solutions company with a rich heritage of pioneering the best solar technologies in the world. Our solutions are unrivaled in terms of long-term reliability, efficiency, and performance. SunPower offers the only solar + storage solution designed and warranted by one company that gives customers control over electricity consumption. Through design, installation, maintenance, and monitoring, SunPower provides its world-class solar solutions to residential and commercial customers across the U.S.  SunPower is changing the way our world is powered every day with a brilliant, passionate, and driven team of more than 2,500 in North America and the Philippines. In an industry that is reshaping the world’s energy future, there’s no better place to be than SunPower.  We believe that our employees create our brand – with each project, each communication, each task completed and each interaction. SunPower welcomes the forward thinkers, the future savers of the world, the freedom chasers and all those demanding better, cleaner energy. Summary of Role: We are looking for someone to help develop data systems and machine learning applications to improve performance in our installed fleet. The Data Scientist will work directly with monitoring platform development team, fleet operations center analysts, and firmware engineering team – the goal is to improve efficiency and customer experience by getting the right information to the right teams. We are looking for candidates with experience developing data models, ETL data flows, and AWS applications to enhance broad scale telemetry monitoring. A successful candidate will help the organization capture the right data, transform & process this data, and develop a data model that is useful for engineers and analysts. Key focus will be on enhancing the reach and power of our team of analytics systems engineers. For this reason, some level of power electronics experience is preferred but not required. Excellent candidates will be capable of designing an analytical framework, system, or product. Additionally, the person filling this role will interact directly with our development team to design data systems and applications that quantify performance losses and diagnose the underlying causes. A strong technical analytics background is expected, and an understanding of data systems (SQL & NOSQL), database structure, python, and business processes will be important. Essential Duties & Responsibilities: Utilizes a firm understanding of business processes to drive closed-loop learning Writes procedures and technical training notes for users of the monitoring platform Develops toolset for internal users – primarily engineering & quality Develops with BI tools & data systems (Tableau, Power BI, R, Pandas, etc.) Gathers user feedback, translates requirements into a product, and trains end-users on application operation Drives closed-loop learning with users and technical staff Minimum Qualifications: B.S. degree in a STEM field and 4+ years of related experience or M.S. Degree and 2+ years or Ph.D. and 0+ years OR an equivalent combination of education and years of related experience Experience developing applications or data flows in an AWS environment Experience with either BI toolset or Python analytics environment General understanding of lean development and/or six sigma concepts Essential Qualifications: Significant experience developing automated data flows Experience with statistical analysis in a business context Knowledge of machine learning concepts and examples of practical application Experience writing technical documentation Experience with BI toolset such as Tableau, PowerBI, JMP, etc. General understanding of electrical engineering concepts Preferred Qualifications: Power electronics and/or control system experience Experience designing data models for electrical engineering concepts Experience monitoring fleet of hardware devices Physical Demands and Working Conditions: Primarily office work Fieldwork at installation sites may be required Light lifting may be required Some travel may be required Equal Employment Opportunity The Company is an equal employment opportunity employer and makes employment decisions, including but not limited to, hiring, firing, promotion, demotion, training, and/or compensation, on the basis of merit. Employment decisions are based on an individual’s qualifications as they relate to the job under consideration. The Company’s policy prohibits unlawful discrimination based on sex (which includes pregnancy, childbirth, breastfeeding, or related medical conditions, the actual sex of the individual, or the gender identity or gender expression), race, color, religion, including religious dress practices and religious grooming practices, sexual orientation, national origin, ancestry, citizenship, marital status, familial status, age, physical disability, mental disability, medical condition, genetic information, protected veteran or military status, or any other consideration made unlawful by federal, state or local laws, ordinances, or regulations. The Company is committed to complying with all applicable laws providing equal employment opportunities. This commitment applies to all persons involved in the operations of the Company and prohibits unlawful discrimination by any employee of the Company, including supervisors and co-workers. EOE Minorities/Females/Protected Veterans/Disabled   SunPower Supports EEO   Accommodation for Applicants to SunPower Corporation SunPower Corporation is an Equal Employment Opportunity / Affirmative Action employer and provides reasonable accommodation for qualified individuals with disabilities and disabled veterans in job application procedures. If you have any difficulty using our online system and you need a reasonable accommodation due to a disability, you may use the following alternative email address to contact us about your interest in employment at SunPower Corporation: jobs@sunpower.com. Please indicate in the subject that line of your email that you are requesting accommodation. Only candidates being considered for a position who require an accommodation will receive a follow-up response. NOTICE TO ALL APPLICANTS AND EMPLOYEES Availability of Affirmative Action Plan for Review SunPower is a federal government contractor. As a part of the Company’s obligations under law, it must develop a written Affirmative Action Program (AAP) for the Disabled, Recently Separated Veterans, Armed Forces Service Medal Veterans, Disabled Veterans and Active Duty Wartime Or Campaign Badge Veterans and for Women and Minorities as specified by law. Non-confidential and non-proprietary aspects of the AAP are available for inspection by applicants and employees, consistent with applicable law, which will be made available during office hours by contacting the EEO Officer.",30+ days ago,143 reviews,"1,539"
https://www.indeed.com/viewjob?jk=e228ef1edca46bb3&from=web&vjs=3,20,Senior Data Scientist,Deloitte,"Rosslyn, VA 22209","    In this age of disruption, organizations need to navigate the future with confidence by tapping into the power of data analytics, robotics, and cognitive technologies such as Artificial Intelligence (AI). Our Strategy & Analytics portfolio helps clients leverage rigorous analytical capabilities and a pragmatic mindset to solve the most complex of problems. By joining our team, you will play a key role in helping to our clients uncover hidden relationships from vast troves of data and transforming the Government and Public Services marketplace.         Work you'll do         The Data Scientist will participate on the team that will design, develop, and deploy machine learning models to help government clients use data to manage its operations. Specifically, the Data Scientist will participate in a wide variety of Natural Language Processing activities to enable search and other related functions. The kinds of activities performed by the Data Scientist will include but not be limited to:                   Selecting appropriate machine learning models for tasks and building and training working versions of those models using Python and other open-source tools      Designing deployment architectures for machine learning models      Training users on principles used to develop models and how to interact with models to facilitate their business processes      Building and prioritizing backlog for future machine-learning enabled features to support client business processes      Customizing Elasticsearch features to support clients search process              The team         Deloitte's Government and Public Services (GPS) practice - our people, ideas, technology and outcomes-is designed for impact. Serving federal, state, & local government clients as well as public higher education institutions, our team of over 15,000+ professionals brings fresh perspective to help clients anticipate disruption, reimagine the possible, and fulfill their mission promise.         The GPS Analytics and Cognitive (A&C) offering is responsible for developing advanced analytics products and applying data visualization and statistical programming tools to enterprise data in order to advance and enable the key mission outcomes for our clients. Our team supports all phases of analytic work product development, from the identification of key business questions through data collection and ETL, and from performing analyses and using a wide range of statistical, machine learning, and applied mathematical techniques to delivery insights to decision-makers. Our practitioners give special attention to the interplay between data and the business processes that produce it and the decision-makers that consume insights.         Qualifications         Required:            Ability to obtain a Government Security Clearance      Bachelor's degree required      4+ years of professional experience      4+ years of experience with Machine Learning and Natural Language Processing      4+ years of experience programming in Python      1+ year of experience with the ElasticSearch tool      Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future              Preferred:            Previous Federal Consulting and/or professional services experience      Applied knowledge of AWS/cloud development and solutions architecture      Displays both breadth and depth of knowledge regarding functional and technical issues      Experience presenting to clients or other decision makers to present and sell ideas to various audiences (technical and non-technical)         How you'll grow         At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there's always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career.  ",6 days ago,"10,613 reviews","1,539"
https://www.indeed.com/viewjob?jk=7078a1a6fe31c230&from=web&vjs=3,20,Data Scientist,ISE Data Systems,"Reston, VA","Data Scientist duties will typically be focused on the customer’s business analytics, metrics collection, and analysis efforts to assist the customer’s management team in process improvement .",30+ days ago,,"1,539"
https://www.indeed.com/viewjob?jk=e1e90961411b4c68&from=web&vjs=3,20,Data Scientist,Bechtel,"Reston, VA","Requisition ID:  254259 Requisition Posting End Date: Job Summary Bechtel Corporation is seeking a talented and ambitious Data Scientist to join our Big Data and Analytics Center of Excellence (BDAC) team. The Big Data team reports to our Corporate Project Controls group which aligns us directly with the project management function of the company. The successful candidate will be a strategic hire who will help drive the adoption of data science and machine learning capabilities into our standard project execution methods and procedures. Who You Are: Yearn to be part of groundbreaking projects that work to deliver world-class digital solutions to business problems Are motivated to find opportunities in and develop solutions for evolving challenges, are passionate about your career, and driven to deliver exceptional results Are technically competent with open-source tools and cloud computing Have been exposed to data science techniques such as clustering, classification, neural networks, reinforcement learning, supervised and unsupervised learning, sentiment analysis, natural language processing, etc. Are imaginative and engaged in new and emerging data science technologies Are motivated and comfortable teaching yourself new methodologies and enjoy learning on the job. Can rapidly iterate and evolve ideas into tangible solutions.  Job Responsibilities: Collaborate with a team of other senior data scientists, data engineers, and business subject matter experts to solve complex business problems using statistics, math, computer science, artificial intelligence, machine learning and data mining methods Utilize your skills with data science tools and frameworks (R, Scikit-Learn, PyTorch, Tensorflow, Jupyter, etc), as well as Big Data and cloud computing technologies (AWS, Azure, Spark, Hive, Hadoop, Docker, Kubernetes, etc) along with many years of Bechtel-captured engineering, procurement, and construction data to find insights that will inform decision-making Envision, develop, refine, and implement algorithms. Build inference models that will significantly improve the planning, estimating, and delivery of engineering, procurement, and construction projects. Lead to measurably improved outcomes such as increasing new work win rates, shorter schedules, lower costs, increased safety, reduced risks, etc. Travel (short business trips) to jobsites and offices may be required Basic Qualifications: BS degree in Computer Science, Statistics, or equivalent STEM degrees with 1 to 3 years of experience (or MS degree) developing data science solutions Strong grasp of at least one programming language (Python, R) and a willingness to learn new ones as well as domain-specific languages (DSLs) Foundational abilities with data visualization tools and methodologies for high- and low-dimensional datasets, as well as structured, quasi-structured and unstructured data Comfortable with communication and making presentations to colleagues and ownership of business problems at hand Other Qualifications: Able to submit an example of a documented (including code) data-science solution which you developed or co-developed #L1-SV1 Shaping tomorrow together Bechtel is one of the most respected global engineering, construction, and project management companies. Together with our customers, we deliver landmark projects that foster long-term progress and economic growth. Since 1898, we’ve completed more than 25,000 extraordinary projects across 160 countries on all seven continents. We operate through four global businesses: Infrastructure; Nuclear, Security & Environmental; Energy; and Mining & Metals. Our company and our culture are built on more than a century of leadership and a relentless adherence to our values, the core of which are safety, quality, ethics, and integrity. These values are what we believe, what we expect, what we deliver, and what we live.  www.bechtel.com Bechtel is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity and expression, age, national origin, disability, citizenship status (except as authorized by law), protected veteran status, genetic information, and any other characteristic protected by federal, state or local law. In accordance with Bechtel's duty to provide and maintain a safe workplace for our employees and to safeguard the health of our families, customers, and visitors, we have adopted mandatory COVID-19 safety protocols for each work location, which may include a vaccination or testing requirement. Please speak with your Bechtel recruiter to determine which protocols apply to the work location for the job you are seeking.",6 days ago,"3,290 reviews","1,539"
https://www.indeed.com/viewjob?jk=5a2d19f62e86c6b2&from=web&vjs=3,20,Data Scientist,Deloitte,"Rosslyn, VA 22209","     Data Scientist         Do you want to build your brand by working for a leading consulting firm that drives eminence in the marketplace? Are you interested in leveraging your analytical skills and strategic ideas to improve mission execution? If so, Deloitte could be the place for you! Our Government Public Services (GPS) Strategy and Analytics team brings deep industry expertise, rigorous analytical capabilities and a pragmatic mindset to help solve our client's most complex business problems. Join our team and play a key role in helping to design our clients' roadmap to the future and help transform the GPS marketplace.           Work You'll Do         The Data Scientist will join a team responsible for developing advanced analytics products; applying Machine Learning, Artificial Intelligence and statistical programming tools to enterprise data to advance and enable key mission outcomes. In this role, they will support all phases of analytic work product development, from the identification of key business questions to ETL, from performing analyses to delivery of insights to decision-makers, with particular attention to the interplay between data and the business processes that produce and consume it.           The Team: Analytics & Cognitive         In this age of disruption, organizations need to navigate the future with confidence, embracing decision making with clear, data-driven choices that deliver enterprise value in a dynamic business environment.        The Analytics & Cognitive team leverages the power of data, analytics, robotics, science and cognitive technologies to uncover hidden relationships from vast troves of data, generate insights, and inform decision-making. Together with the Strategy practice, our Strategy & Analytics portfolio helps clients transform their business by architecting organizational intelligence programs and differentiated strategies to win in their chosen markets.        Analytics & Cognitive will work with our clients to:            Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights leveraging cloud-based platforms      Leverage automation, cognitive and science-based techniques to manage data, predict scenarios and prescribe actions      Drive operational efficiency by maintaining their data ecosystems, sourcing analytics expertise and providing As-a-Service offerings for continuous insights and improvements            Qualifications         Required:            Bachelor's degree required      Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future      Must be able to obtain and maintain the required clearance for this role      Travel up to 50%      2+ years of experience with programming languages such as SQL, R, Python      2+ years of experience with data visualization tools, such as Tableau, Qlik, PowerBI, d3.js, or equivalent      1+ years of experience with machine learning and/or statistical modeling        Preferred:            2+ years of relevant consulting or industry experience      Prior professional services or federal consulting experience      Knowledge of data mining, machine learning, data visualization and statistical modeling      ",30+ days ago,"10,613 reviews","1,539"
https://www.indeed.com/viewjob?jk=9b63dd8da7e6cd27&from=web&vjs=3,20,Data Scientist (Junior),Allen Integrated Solutions,"Springfield, VA","TS/SCI Clearance REQUIRED  Overall Assignment Description: Junior-level Data Scientist employ a multi-discipline approach to requirements engineering, solutions engineering, scheduling, reliability, resiliency, services development, integration, test and evaluation, maintainability and analysis to provide technical leadership for many of the customers' highest priorities, including the Intelligence Community (IC) Advanced Campaign Cell (ACC), an Office of Director of National Intelligence (ODNI)-chartered organization whose mission is to develop and apply innovative analytic and collection methods, technology, and tradecraft techniques to include model driven methodologies that integrate multiple disciplines in support of the community's efforts against the hardest problems. The IC/ACC supports expectations as prescribed by the ODNI Augmenting Intelligence Using Machines (AIM) Initiative. This initiative demonstrates the art-of-possible via Artificial Intelligence (AI) and Machine Learning approaches applied to selected contents, applies innovation to advanced Activity Based Intelligence (ABI) and Object Based Productions (OBP) practices in context of human and machine-augmented capability.  Duties include: Assists Expert engineers and the Government in requirements efforts, projects and campaigns aligned to the IC ACC Framework leveraging the IC/ACC's unique accesses and authorities to evolve collection, linked knowledge, and analysis tradecraft versus a focus on solving the hard intelligence problems using traditional methods.  Develop and apply quantitative and qualitative analytic methods to identify, collect, process, and analyze large datasets for specified purposes.  Develop and show value of analytics via concept demonstration using sense-make knowledge/ dynamic Graph contents akin to Google Knowledge Graph approaches.  Support implementation/evolution of model-driven methodology integral to integrated intel framework.  Develop and apply methods to identify, collect, process, and analyze large volumes of data to build and enhance products, processes, and systems.  Anticipate trends, activities, events, or issues/concerns by analyzing information to evaluate importance and significance and assess their utility in predicting activities or solving intelligence problems   Skills and Experience:  Required:   Bachelor's degree or higher in Systems Engineering or in related technical or scientific fields such as engineering, physics, mathematics, operations research, engineering management, Computer Science, Information Technology, Management Information Systems, or related STEM degree program, or Junior-level work experience as a Data Scientist.  Demonstrated experience in Data Science, Architecture, or Engineering & Data Apps/Analysis  Demonstrated experience developing descriptive, predictive, or prescriptive analytics to sense-make structured and unstructured data  Junior-level working system engineering experience in government or industry.   Desired:   Strong customer service and teaming skills; experience collaborating in cross-functional team  Self-starter able to lead/manage multiple tasks and adjust to changing priorities delivering efficient staff work  Strong interpersonal, organizational, client relationship management and load-balancing skills.  Strong oral, written communications, and presentation skills with senior government.   Allen Integrated Solutions  provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.",30+ days ago,,"1,539"
https://www.indeed.com/viewjob?jk=71b588d279cd80e7&from=web&vjs=3,20,Data Scientist,Caterpillar,"Virginia Beach, VA","     Career Area:  Information Analytics       Job Description:     WE BUILD WHAT MATTERS     What matters most to you? Is it being part of a strong team? Supporting your family? Solving global problems? You can do these and more at Caterpillar; where your work enables progress around the globe, and you contribute to meaningful work. Together, we can build what matters, our solutions help our customers build a better world!        The Caterpillar’s Oil & Gas and Marine division has an exciting opportunity for a Data Scientist.     Caterpillar uses quantitative methods such as business simulations, data mining, and advanced statistical techniques to solve problems. The Data Scientist contributes to this mission by leveraging his or her quantitative analysis, data management, modeling, and/or data visualization skills as an individual contributor to project teams tasked with solving business problems.     JOB DUTIES:   Caterpillar uses quantitative techniques to solve problems. Typical projects include working with Caterpillar customers to understand their operational practices and utilizing data to help these customer improve their operations and reduce costs. Our team also works closely with various Caterpillar customer-facing digital platforms to perform initial proof-of-concept projects to confirm the value and feasibility of new ideas that require heavy data mining and/or algorithm development.     The key role of this second level analyst position is to move from learning and assisting others to learning to contribute independently. The Data Scientist is expected to be familiar with the company’s processes, products, and organization. Work is typically directed by a project or team lead who might review both methods and results. Decisions on routine, limited risk issues that may affect the project team, suppliers or internal customers may be made by this position. Challenges include meeting expectations in delivering results, learning to consider alternative courses of actions, making timely decisions and developing communication skills.     Individuals in this position might expect to have several assignments allowing them to gain experience on multiple projects. They will be expected to apply theory and concept in contributing to the solution in the assigned area.     The job function may include data collection and analysis; development, validation, application, and refinement of statistical models; application of related digital technologies in processing both the inputs and outputs from the models. Examples of expected analytical tasks include determining “should-cost” curves in order to identify cost outliers to be targeted by material cost reduction teams or creating a visualization of the output of a “should-cost” curve in a digital technology such as Tableau.     The Data Scientist demonstrates an expanded breadth of knowledge and the ability to handle basic issues independently. The incumbent demonstrates very good communication skills; above average planning and organization, teamwork, and decision-making skills; a strong concern for customers; and has basic knowledge of Caterpillar Inc., and its products and services.     Basic Requirements:         Bachelor’s degree, preferably in statistics, economics, mathematics, or a similar field with quantitative coursework or equivalent job-related experience in lieu of degree      1-2 years of experience,      Experience with Python      Past experience with Caterpillar      Excellent analytical skills are essential.           Top Candidates Will Also Have:         Experience with Azure DevOps, Tableau      Experience with SQL, Snowflake database      Must have ability to communicate effectively with team members and others in the work group, as well as with customers.      The ability to begin working independently and have demonstrated ability to apply theory and concept.           Relocation assistance is not available for this position. Any relocation costs incurred would be the responsibility of the selected applicant .        This employer is not currently hiring foreign national applicants that require or will require sponsorship tied to specific employe r , such as H, L, TN, F , J, E, O. As a global compan y , Caterpillar o f fers many job opportunities outside of the U.S. which can be found through our employment website at ww w .caterpilla r .com/careers     #LI        EEO/AA Employer. All qualified individuals - Including minorities, females, veterans and individuals with disabilities - are encouraged to apply.        Not ready to apply? Submit your information to our Talent Network here .   ",26 days ago,"7,460 reviews","1,539"
https://www.indeed.com/viewjob?jk=79e0a4084c4a06e5&from=web&vjs=3,20,Data Scientist,Telos Corporation,"Ashburn, VA 20147","    Job Description:    The most security-conscious organizations trust Telos Corporation to protect their vital IT assets. The reputation of our company rests on the quality of our solutions and the integrity of our people. Explore what you can bring to our solutions in the areas of cyber, cloud and enterprise security.            Be a part of the Telos culture and see what sets us apart! Telos offers an excellent compensation package with benefits that include generous paid time off, medical, dental, vision, tuition reimbursement, and 401k. Our employees enjoy more than just a great work environment!            This position will be based in our HQ located in Ashburn, VA with the opportunity for remote work.            Responsibilities:         Work with software developers, analysts, and subject matter experts to advance opportunities to enhance partnerships and directly impact mission.      Complete analysis of unstructured and semi-structured data.      Involved in application of analysis algorithms on distributed, clustered, and cloud-based high-performance infrastructures.      Handle processing and index requests against high-volume collections of data and high-velocity data streams.      Ability to utilize advance tools and computational skills to interpret, connect, predict and make discoveries in complex data and deliver recommendations for business and analytic decisions.      Apply non-traditional approaches to large-scale analysis of unstructured data in support of high-value use cases visualized through multidimensional interfaces.                 Job Requirements:     Qualifications:         Bachelor’s Degree in Statistics, Mathematics, Computer Science or related field or the equivalent combination of education, professional training or work experience (6 years).      10+ years of experience in data analytics, business intelligence, or data science.      Demonstrated interest in the application of Big Data to address global network defense.      Proficiency with data analysis and associated methods.      Competency with one or more enterprise data analytics tools (e.g. Tableau, PowerBI).      Familiarity in one or more high level programming languages (e.g., Python, C++, etc).      Experience delivering customer insight through static or dynamic visualizations.      Proven ability to present complex, technical information to both technical and non-technical audiences.      Experience designing, developing, and deploying advanced analytics and data science approaches and applications to advance customer technical requirements.      Proficiency in one or more high level programming languages (e.g., Python, R, Julia).      Experience in data mining, statistical modeling, and advanced analytics techniques.      Knowledge of applied machine learning, to include natural language processing.      Familiarity with mathematical optimization and Operations Research.      Prior experience supporting defense or intelligence.      Experience in database design, storage, and query optimization across a broad range of persistence technologies and data models.      The successful candidate must meet eligibility requirements to access sensitive information, which requires US citizenship.                Telos maintains a drug-free workplace and will conduct drug testing on all applicants who have accepted an offer of employment            Telos Corporation participates in the E-Verify program. Therefore, any employment with Telos will also be contingent upon confirmation from the Social Security Administration (“SSA”) and/or the Department of Homeland Security (“DHS”) of your authorization to work in the United States            Telos Corporation and its subsidiaries are committed to equal opportunity for all, without regard to race, religion, color, national origin, citizenship, sex, sexual orientation, gender identity, age, veteran status, disability, genetic information, or any other protected characteristic. Telos Corporation will make reasonable accommodations for known physical or mental limitations of otherwise qualified employees and applicants with disabilities unless the accommodation would impose an undue hardship on the operation of our business. If you are interested in applying for an employment opportunity and feel you need a reasonable accommodation pursuant to the ADA, please contact us at  1-800-283-1911 . If you require relay service assistance, please click on the following link to review information on your state’s relay service: http://transition.fcc.gov/cgb/dro/trsphonebk.html            Telos Corporation is an EEO/AA employer.     ",Today,51 reviews,"1,539"
