URL,page_count,job_title,company,location,job_Description,post_date,reviews,total_page_count
https://www.indeed.com/viewjob?jk=282cb11d8803c808&from=web&vjs=3,10,Data Scientist,Chen Lab @ Boston University,"Boston, MA 02215",Data Scientist,30+ days ago,,"1,491"
https://www.indeed.com/viewjob?jk=b0359f640d7ac589&from=web&vjs=3,10,"Data Scientist, EFS","Amazon Dev Center U.S., Inc.","Boston, MA","         Bachelor's Degree      1+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)      1+ years of experience in solving data science problems relating to cloud or distributed systems              Job summary    Amazon Elastic File System (EFS) is built in Boston, MA. It’s a fully managed service that makes it easy to set up and scale shared file storage in the AWS Cloud. Amazon EFS is designed for a wide variety of use cases: data analytics, video rendering, genomics analysis, web serving, content management, and home directories, to name a few.        We’re actively growing our data science team, and hiring a data scientist to the team! You’ll design and drive data science solutions to complex business problems. You’ll apply data science methods on billions of customer data points per day to innovate EFS into a market-leading filesystem for customers. The role offers high potential for career growth and the opportunity to routinely interact with senior engineers, product managers, and business leaders across the entire service.        You’ll be part of a larger team of engineers who design and build a service that allows customers to create cloud storage solutions that are secure, reliable, completely elastic, and can grow to petabyte-scale. Delivering a reliable and high-performance service at AWS scale requires engineers with extraordinary technical expertise and boundless creativity. At Amazon, engineers have the opportunity to interact with customers, to understand our business goals, and to innovate rapidly, delivering high-quality and ground-breaking functionality.        We’re looking for a new teammate who is enthusiastic, empathetic, curious, motivated, reliable, and able to work effectively with a diverse team of peers; someone who will help us amplify the positive and inclusive team culture we’ve been building.        About the team            Inclusive Team Culture - Here at AWS, we embrace our differences. We are committed to furthering our culture of inclusion. We have ten employee-led affinity groups, reaching 40,000 employees in over 190 chapters globally. We have innovative benefit offerings, and host annual and ongoing learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences. Amazon’s culture of inclusion is reinforced within our 16 Leadership Principles, which remind team members to seek diverse perspectives, learn and be curious, and earn trust.      Work/Life Balance - Our team puts a high value on work-life balance. It isn’t about how many hours you spend at home or at work; it’s about the flow you establish that brings energy to both parts of your life. We believe striking the right balance between your personal and professional life is critical to life-long happiness and fulfillment. We offer flexibility in working hours and encourage you to find your own balance between your work and personal lives.      Mentorship and Career Growth - Our team is dedicated to supporting new members. We have a broad mix of experience levels and tenures, and we’re building an environment that celebrates knowledge sharing and mentorship. We care about your career growth and strive to assign projects based on what will help each team member develop into a better-rounded professional and enable them to take on more complex tasks in the future.                   Advanced degree in Computer Science, Statistics, Applied Math, Operations Research, Economics, or a similar quantitative field      Experience working with customers to define, gather, and refine requirements to ambiguous problems      Experience designing and implementing rigorous, scalable, and maintainable data science solutions to customer problems      Strong verbal and written communication skills, and the ability to convey technical concepts to non-expert audience      A passion for technology developed from first principles for solving customer problems        Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.  ",6 days ago,"81,455 reviews","1,491"
https://www.indeed.com/viewjob?jk=ef1835dfb8632cfe&from=web&vjs=3,10,Data Analysis Scientist,General Fluidics,"Waltham, MA 02451","  Data Analysis Scientist   General Fluidics is looking for motivated scientists to join our growing team. General Fluidics is an  in-vitro  diagnostics (IVD) company that has developed a novel end-to-end, fully integrated modular IVD platform for performing a growing array of blood and urine-based tests. The Axess platform uses patented hybrid hardware architecture, fluidics, and optoelectronic technologies to go beyond test results, delivering complete diagnostic information at point-of-care with turnaround times impacting care management.   We are seeking a highly creative and broadly skilled Data Analysis Scientist to join our fast-growing team, and to play a key scientific role in developing our next generation platform. You will play a key integration role in our new products.   ESSENTIAL DUTIES AND RESPONSIBILITIES:       Primary responsibilities will include statistical and computational analysis of high-dimensional flow cytometry data from a novel hematology analyzer using publicly available and in-house developed tools.    Work with other scientists and engineers to develop, verify and validate automated data analysis and reporting software for flow cytometry results from a new IVD platform for clinical hematology.    Develop automated analysis of high-parameter flow cytometry data and subsequent statistical testing to identify relationships between experimental and clinical data.    Independently design, develop and test algorithms for automated analysis of flow cytometry results and software for reporting clinical hematology results in human and veterinary medicine.    Author data analysis protocols, data structures, standard operating procedures, verification/validation plans and R&D reports in preparation for FDA submission.     Qualifications :       MS or PhD in biostatistics, bioinformatics, computational biology, computer science, applied mathematics, machine learning, immunology, genomics or related scientific fields with 2+ years’ working experience in computational biology, bioinformatics and/or machine learning in pharma, biotech or academic settings.    Experience in mathematics and/or computational biology with familiarity for laboratory research methodologies generating complex data from biological blood samples.    Working experience with existing automated data analysis packages for flow cytometry a plus.    Knowledge of quantitative techniques (normalization, standardization, applied statistics) for clinical results a plus.    Experience with statistical data analysis and software design of automated routines for analysis of computational results (e.g., flow cytometry, imaging mass cytometry, mass spectrometry, genomics) with subsequent reporting of clinical results.    Ability to define and develop data analysis strategies under minimal supervision with high degree of scientific competence and organizational attention to detail.    Competency with clinical (human) laboratory practices (e.g., GLP, CLIA, CAP), fundamental health principles and clinical interpretation of test values preferred. Veterinary experience a plus.    Concise communication of scientific concepts, data analysis, clinical interpretation and reporting.    Excellent communication skills, verbal and written.    Desire to learn and develop new technologies in a biotech R&D start-up.     Benefits:       401(k)    Health insurance    Dental / Vision insurance    Disability insurance    Paid time off    Referral Program    Annual bonus program     Job Type: Full-time   Pay: $110,000.00 - $155,000.00 per year   Benefits:      401(k)    Dental insurance    Health insurance    Paid time off    Referral program    Vision insurance     Schedule:      Monday to Friday     Supplemental Pay:      Bonus pay     Work Location: One location ",,,"1,491"
https://www.indeed.com/viewjob?jk=3f2e738d4abfa572&from=web&vjs=3,10,Data Scientist,"Vanu, Inc.","Lexington, MA 02421","  A unique position has arisen for a skilled, enthusiastic, and results-oriented data scientist in the budding global mapping group of a growing telecommunications company located in Lexington, Massachusetts. Vanu Inc is a global leader in providing wireless coverage to the 1.2 billion people worldwide currently unable to connect, with a particular focus on markets in Africa and South East Asia.   As a cartographically oriented data scientist you will help us to develop the technology and insight we need to address growing international interest in and application of our unique industry disrupting network planning and mapping capabilities. You will be an integral member of our analytics department focused both on the formulation of novel applications and the streamlining of existing tech.   The necessary credentials:   -Master’s degree or better in engineering or science-related field   -Python and linux fluency   -Strong Data Science experience   -Demonstrable experience with Geodata and mapping technology (tif, shp, kmz, appropriate python libs, etc)   -Self motivated   As the ideal candidate you’ll:   -Demonstrate focus on accuracy and attention to detail   -Exhibit inspiring organizational skills   -Thrive in a fast-paced environment   -Be comfortable presenting ideas and suggestions clearly and effectively   -Have an interest in technology and a passion for learning new things   And as a plus:   -Experience working in telecom   -Strong familiarity with key standards from ITU, IETF, GSMA, 3GPP and LTE   -Open to the possibility of international travel   Job Type: Full-time   Pay: $100,000.00 - $150,000.00 per year   Benefits:      401(k)    Dental insurance    Flexible schedule    Health insurance    Health savings account    Life insurance    Paid time off    Parental leave    Professional development assistance    Relocation assistance     Schedule:      Monday to Friday     COVID-19 considerations: Most all employee are still working remotely due to Covid. For employees that need to go in to work on the hardware equipment, they can go any time. In non-Covid times, WFH policy is quite flexible. However, most employees do go into the office M-F.   Education:      Master's (Preferred)     Experience:      Python: 1 year (Preferred)    SQL: 1 year (Preferred)     Language:      English (Required)     Work Location: One location ",,,"1,491"
https://www.indeed.com/viewjob?jk=f297afd8ce9258a9&from=web&vjs=3,10,Associate Data Scientist/Data Scientist,Arbella Insurance Group,"Quincy, MA","    Design and construct predictive and prescriptive models to impact multiple lines of business and functional areas across the organization. Create value from a wide range of data sources with variable levels of structure, utilizing technologies such as machine learning and cluster computing. This individual contributor will focus efforts to help impact the business by applying technical expertise.       Key Responsibilities:                     Design and construct models utilizing GLM, RF, GBM, SVM, and others                    Design and construct unsupervised machine learning including anomaly detection, clustering, topic modeling, and variable reduction                    Support data science projects leveraging big data technology to extract value from unstructured and semi-structured internal and third party data, including text analytics and data visualization                    Work with modeling analysts and data scientists to facilitate data aggregation, reconciliation, transformation, visualization, and exploratory analysis as part of the predictive modeling process                    Conduct ongoing research to identify opportunities to leverage emerging advanced modeling techniques and keep the Data Science team informed of industry trends and best practices               Key Requirements:                     Minimum Bachelor degree within a quantitative field.                    Strong analytical skills to effectively apply statistical methodologies in addressing business challenges.                    Data Science and analytics background, either through direct experience, or a relevant degree.                    P&C experience a plus, in particular experience with pricing strategies.                    Skilled user of SAS, Python, R, or other statistical software.                    Strong SQL skills preferred; working knowledge required.                    Understanding of database principles; experience working with large databases.               #LI-CL1     ",30+ days ago,61 reviews,"1,491"
https://www.indeed.com/viewjob?jk=22a8b76b8f335add&from=web&vjs=3,10,Sr. Data Scientist,CVS Health,"Wellesley, MA","Aetna Resources LLC, a CVS Health company, is hiring for the following role in Wellesley, MA: Sr. Data Scientist to formulate and apply mathematical and computational modeling methods towards data extraction and manipulation. Duties include: provide data science services to the commercial sales organization; identify and stratify prospects, gather requirements and test new data science applications; provide ad hoc data and reporting support to the field; apply analytical rigor and statistical methods like Matched control techniques, ANOVA, disruptive time-series, difference-in-differences estimation, and hypothesis testing to analyze large amounts of data and provide data-driven solutions; identify, extract, clean, transform, validate and model data across multiple domains using various technologies and languages like SQL, Hive, and pyspark; utilize programming skills using Python pandas and sci-kit learn to explore, examine and interpret large volumes of unstructured data; utilize statistics, experimental design, segmentation, and A/B testing to measure business performance and propose data-driven improvements to Growth & Product initiatives; develop, maintain, and manage advanced reporting, analytics, and dashboards using Tableau and other BI solutions; work with marketing, product, and engineering teams to design experiments and quantify product impact, and with the data engineering to develop, implement and monitor enterprise level ETL data pipelines; present analytics results and solutions. Up to 10% travel required.   Required Qualifications Master’s degree (or foreign equivalent) in Statistics, Analytics, Business Analytics and Project Management, or a related field and one (1) year of experience in each of the following: Statistics; R, Python, or SQL; Tableau and PowerBI; and Excel advanced functions and formulas, vlookups, hlookups, pivot tables, and VBA macros.   COVID Requirements   COVID-19 Vaccination Requirement CVS Health requires certain colleagues to be fully vaccinated against COVID-19 (including any booster shots if required), where allowable under the law, unless they are approved for a reasonable accommodation based on disability, medical condition, religious belief, or other legally recognized reasons that prevents them from being vaccinated.  You are required to have received at least one COVID-19 shot prior to your first day of employment and to provide proof of your vaccination status or apply for a reasonable accommodation within the first 10 days of your employment. Please note that in some states and roles, you may be required to provide proof of full vaccination or an approved reasonable accommodation before you can begin to actively work.   Preferred Qualifications See Required Qualifications.   Education See Required Qualifications.   Business Overview Bring your heart to CVS Health Every one of us at CVS Health shares a single, clear purpose: Bringing our heart to every moment of your health. This purpose guides our commitment to deliver enhanced human-centric health care for a rapidly changing world. Anchored in our brand — with heart at its center — our purpose sends a personal message that how we deliver our services is just as important as what we deliver.  Our Heart At Work Behaviors™ support this purpose. We want everyone who works at CVS Health to feel empowered by the role they play in transforming our culture and accelerating our ability to innovate and deliver solutions to make health care more personal, convenient and affordable. We strive to promote and sustain a culture of diversity, inclusion and belonging every day. CVS Health is an affirmative action employer, and is an equal opportunity employer, as are the physician-owned businesses for which CVS Health provides management services. We do not discriminate in recruiting, hiring, promotion, or any other personnel action based on race, ethnicity, color, national origin, sex/gender, sexual orientation, gender identity or expression, religion, age, disability, protected veteran status, or any other characteristic protected by applicable federal, state, or local law.",4 days ago,"28,777 reviews","1,491"
https://www.indeed.com/viewjob?jk=b01e1bfcd92d1436&from=web&vjs=3,10,Junior Data Scientist,iptiQ,"Boston, MA","About iptiQ   iptiQ is a risk tech start-up within Swiss Re Group. Swiss Re is one of the world’s leading providers of reinsurance, insurance and other forms of insurance-based risk transfer. We anticipate and manage a wide variety of risks, from natural catastrophes and climate change to cybercrime.  iptiQ provides digital, bespoke and transparent L&H and P&C protection products in a B2B2C manner. Founded in 2014, we're transforming the way consumers buy insurance with a unique digital insurance engine which incorporates the latest technology with world-class underwriting capabilities. We build strong partnerships to sell insurance via trusted brands.  Our success depends on our ability to build an inclusive culture encouraging fresh perspectives and innovative thinking. iptiQ embraces a workplace where everyone has equal opportunities to thrive and develop professionally regardless of their age, gender, race, ethnicity, gender identity and/or expression, sexual orientation, physical or mental ability, skillset, thought or other characteristics. In our inclusive and flexible environment everyone can bring their authentic selves to work.   About the role  We are looking for curious, analytical individuals with a passion for the power of data to join our iptiQ Americas Data Science & Analytics team.  The Junior Data Scientist will contribute to the success of iptiQ Americas by using data, analytics, and modern technology to support intelligent business decisions. Responsibilities include all or some of the following:  Download and distill large sets of data  into insights to support different areas of the organization, not limited to Sales & Marketing, Operations and Underwriting  Create data visualizations  to enable automated tracking of important metrics  Support regular reporting to understand experience to date and how it compares to expectations  Design predictive models  that allow the business to anticipate what is coming and react accordingly  Work with more senior team members to create projects for the use of data in reaching strategic goals within the organization  Structure and communicate results in a way that can be understood by a non-technical audience    About the Data Science & Analytics team  As a member of iptiQ America's Data Science & Analytics team, you will help to influence, shape, and optimize business strategy and operations. The team strives for ""best in class"" data, analytics, and application practices in Swiss Re and in the insurance industry.  1- 3 years of experience in an analytical role  is required  Experience with  databases and SQL  strongly preferred  Proficiency with at least one  statistical package  such as  Python , R, SAS, MATLAB, SPSS and Stata etc. strongly preferred  Conceptual skills to understand and  characterize business needs , and to  design analytical solutions  is a must  BA/BS degree in Math, Statistics, Actuarial Science, Econometrics, Psychology, Engineering, Computer Science or other quantitative discipline is preferred  Insurance industry  experience is a plus (not required)    Ancillary Requirements  Team player with a proactive ""can do"" attitude  Quick learner with the ability to adapt to a fast paced and flexible work environment   Please note: All of our opportunities are based on working in a hybrid setting. 3 days in office, 2 days remote.  Swiss Re is an equal opportunity employer. It is our practice to recruit, hire and promote without regard to race, religion, color, national origin, sex, disability, age, pregnancy, sexual orientations, marital status, military status, or any other characteristic protected by law. Decisions on employment are solely based on an individual's qualifications for the position being filled.  During the recruitment process, reasonable accommodations for disabilities are available upon request. If contacted for an interview, please inform the Recruiter/HR Professional of the accommodation needed.   As the COVID-19 pandemic continues to impact the world, it is our responsibility to help keep our employees, customers, partners and communities healthy and safe. SwissRe will require all candidates interviewing in person in the United States and Canada to provide evidence of vaccination when arriving at our offices.",6 days ago,2 reviews,"1,491"
https://www.indeed.com/viewjob?jk=ee44305bbd47cfa8&from=web&vjs=3,10,Data Scientist,TJX Companies,"Framingham, MA","Discovery is at the heart of everything we do. Wherever you find us around the world, if you can think of a product, you can probably find it in our stores, which include TJ Maxx, Marshalls, HomeGoods, Sierra, Winners, Homesense, and TK Maxx. With variety comes plenty of happy surprises - our environment is ever-changing, and that’s just how we like it. Every day is an opportunity to discover something new about our business, our partnerships and even something exciting about yourself. Ready to Discover Different? Posting Notes: Framingham || MA Data Scientist Job description: TJX Digital is looking for an intelligent, motivated and experienced Data Scientist to join our growing team. Every day we are solving critical business objectives by mining data, performing ad hoc analyses, recommending product, analyzing profitability, building dashboards and interacting with every part of our business.  We need a hardworking individual who can help us move to the next level in all aspects of the data science realm including programming, quantitative expertise and business expertise.  Responsibilities: This position is for a hands-on Data Scientist who is as excited to build advanced statistical/machine learning models as they are to create critical dashboards and support ad hoc analyses. The person in this role will help link our predictive analytics with short and long-term business strategy to effectively drive profitable sales. The position requires someone who is comfortable being neck-deep in data and understands that complex models come after a deep understanding of the data and the business.  The Data Scientist will work collaboratively with cross-functional teams, both technical and non-technical, to perform analyses that will yield key business insights and support decision-making. They will help us build business cases for big data technologies that will enable the team to build more scalable and impactful projects. They will also be in constant contact with our business partners, ensuring their questions are answered accurately with the best data -driven answers we can provide. The Data Scientist will guide, mentor and provide an open work environment for everyone on our team. Qualifications and education requirements: Masters degree or above in statistics, math, science, engineering or another quantitative field Experience with SQL Experience with Python and/or R Statistical techniques such as regression, hypothesis testing, multivariate analysis Experience with machine learning Strong coding skills and knowledge in data structure & algorithms Strong analytical and problem-solving skills Detail oriented, comfortable digging into code and working with imperfect data sets Excellent communication skills and a “can do” demeanor is a must Preferred qualifications: Proven application of advanced techniques in a business setting with impactful results E-commerce or retail analytics experience Experience with Tableau or PowerBI Experience with at least one of the following: Bayesian methods, optimization, personalization models, natural language processing Real world experience with cloud based big data technologies Full COVID-19 vaccination, including a booster once eligible, is a condition of employment at TJX, subject to reasonable accommodation where required by law. Come Discover Different at TJX. From opportunity and teamwork to growth, we think you’ll find that it’s so much more than a job. When you’re a part of our global TJX family, you have the full support of a diverse, close-knit group of people dedicated to finding great deals and fantastic style. Best of all? They have a lot of fun doing it. We care about our culture, but we also prioritize the tangible stuff (Competitive salaries: check. Solid benefits: check. Plenty of room for advancement: of course). It’s our way of empowering you to make your career here.  We consider all applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, gender identity and expression, marital or military status. We also provide reasonable accommodations to qualified individuals with disabilities in accordance with the Americans with Disabilities Act and applicable state and local law.  Posting Notes: Framingham || MA",12 days ago,"5,922 reviews","1,491"
https://www.indeed.com/viewjob?jk=614f1beab2b387e5&from=web&vjs=3,10,Data Scientist,Schneider Electric,"Andover, MA 01810","    Job Description:           What will you do?            Develop Schneider Electric and IT Division subject-matter expertise      Work with product managers to better understand internal and external customer pain points, needs, and expectations      Be a trusted partner to other SE and ITD analytics and software teams and enable them to use data to run analytics at scale and integrate IoT analytics within product platforms      Create proof-of-concepts and prototypes of data science solutions in Python or R with reproducible and well-documented code      Demonstrate and illustrate performance of methods to stakeholders through data visualization packages and platforms.      Work with Big Data and Machine Learning modeling               What qualifications will make you successful?            A recent graduate or currently enrolled in a Computer Science, Engineering, Mathematics, Statistics, or related technical degree program at an accredited institution (undergraduate or master’s degree expected; PhD is a big plus)      Technical programming project or work experience is a plus (particularly coding in Python, PySpark, Scala or R)      Must be in good academic standing and have a GPA of at least 3.0      Self-managed, disciplined and committed to working in a fast-paced environment      Good written and verbal communication skills      Excellent problem-solving skills      Strong interpersonal skills and ability to work effectively in a team environment     (External) English Qualifications:           What's in it for me?            This role provides you with the opportunity to apply data science to the rapidly growing Internet of Things. Our models are embedded in products and offers that support critical infrastructure across a multitude of industries.               Who will you report to?           Data Scientist Director              Let us learn about you! Apply today.            (External) English Company Boiler Plate:         Why us?           Schneider Electric is leading the digital transformation of energy management and automation. Our technologies enable the world to use energy in a safe, efficient and sustainable manner. We strive to promote a global economy that is both ecologically viable and highly productive.              €25.7bn global revenue          137 000+ employees in 100+ countries          45% of revenue from IoT          5% of revenue devoted for R&D              You must submit an online application to be considered for any position with us. This position will be posted until filled              It is the policy of Schneider Electric to provide equal employment and advancement opportunities in the areas of recruiting, hiring, training, transferring, and promoting all qualified individuals regardless of race, religion, color, gender, disability, national origin, ancestry, age, military status, sexual orientation, marital status, or any other legally protected characteristic or conduct. Concerning agencies: Schneider Electric does not accept unsolicited resumes and will not be responsible for fees related to such.       ",7 days ago,"3,866 reviews","1,491"
https://www.indeed.com/viewjob?jk=22e59547369edc94&from=web&vjs=3,10,Data Scientist,Boston Children's Hospital,"Boston, MA","                   64184BR                        Cardiology                   Job Posting Description            The Data Scientist will be responsible for modeling complex scientific clinical data, discovering business/clinical/health insights and identifying opportunities through the use of statistical, algorithmic, mining, visualization, and machine learning techniques. In addition to advanced analytics skills, this role is also proficient at integrating and preparing large, varied datasets, architecting specialized databases and computing environment, and communicating results. Collaborate with colleagues from clinical, science, engineering and business backgrounds. Present proposals and results in a clear manner backed by data and coupled with actionable conclusions                    Responsibilities:               Working closely with team lead and other team members, will work on and create reports and interactive visualizations to timely fulfill requests using a variety of database and analytic technologies         Together with other team members, participates in iterative discussions with a diverse community of users including clinicians, clinical researchers, and administrators, to assist with identifying their reporting needs         Extract knowledge from the data gathered by various in-house digital health applications / databases and synthesize it to discover previously hidden insights that can provide a competitive advantage or address pressing business problems.         Lead an effort to establish a scalable and re-usable data science framework to handle heterogeneous data sources, and propose data analytical standards across projects.         Will help support the design, implementation, and maintenance of Extract, Transform, Load (ETL) processes to gather information from a variety of databases and datasets, including both internal and external sources.         Create and maintain content documentation, standard operating procedures, and training materials to enable and share best practices for data science.              Minimum Knowledge and Skills:              Work requires the knowledge of theories, principles, and concepts typically acquired through completion of a Masters or PhD in a relevant field such as Computer Science, Machine Learning, or Data Science. A minimum of 3-5 years relevant experience.         Demonstrated experience with advanced analytics using Python and/or R languages.         Demonstrated experience with building dynamic visualizations. Specific experience with MicroStrategy Dossier and/or Tableau is a plus. Certifications are a plus.         Demonstrated experience with SQL and familiarity with database models.         Demonstrated experience with statistical / Machine Learning techniques through PyTorch or TensorFlow is a plus.         Capable of taking well-defined tasks and completing them in a reasonable timeframe, and describing roadblocks and project status to technical lead and /or mangers.         Strong analytical skills, with great attention to detail and accuracy.         Work requires communication skills in order to persuade and negotiate with others on important matters.         A strong focus on customer service.         Familiarity with Amazon AWS cloud platform and tools and services is a plus.         Experience working with EMR or healthcare data is a plus.        Boston Children’s Hospital offers competitive compensation and unmatched benefits, including affordable health, vision and dental insurance, generous time off, 403(b) Retirement Savings plan, Pension, Tuition Reimbursement, cell phone plan discounts and discounted rates on T-passes (50% off). Flexible schedule (if applicable)                        Status            Full-Time                   Regular, Temporary, Per Diem            Regular                   Standard Hours per Week            40                   Office/Site Location            Boston                   Job Category            Administration                ",13 days ago,541 reviews,"1,491"
