URL,page_count,job_title,company,location,job_Description,post_date,reviews,total_page_count
https://www.indeed.com/viewjob?jk=1339f4c891514df9&from=web&vjs=3,30,Data Scientist - Economics,Bethesda Softworks,"Hunt Valley, MD","Overview Global video game publisher/developer headquartered in Rockville MD, seeks a Data Scientist- Economics to join the Enterprise Business Intelligence team. This position works within the Enterprise BI Team and is responsible for conducting research using game, customer, and business data.  The incumbent will have at least 2 years of relevant experience partnering with both technical and business teams to facilitate research. The Data Scientist-Economics will work within a multidisciplinary Data Science team to help answer questions about how customers interact with our products and provide causal inferences on the effects of those interactions. Responsibilities Help the studio better understand its data and provide recommendations to help optimize design, shape business strategy, and make predictions to improve the customer experience Work directly with enterprise customers and be able to explain your research thoroughly and concisely Collaborate with Data Engineers to ensure we are capturing the right data and using it effectively Drive innovation by employing economic methodologies on behavioral game data Study the game(s) and its players to drive research to improve on their design and implementation Provide economic rationale and empirical data in support to aid decision making Qualifications BS in Economics, focus on applied microeconomics and/or econometrics preferred PhD with 1-2 years’ experience Masters with 2-4 years’ experience Bachelors with 6+ years’ experience Expert in causal inference with a wide array of methods to employ SQL R/Python/Scala Comfortable exploring and analyzing unfamiliar datasets, both structured and unstructured Preferred Skills 2+ years’ experience in working with large data sets Experience with simulation-based inference methods Familiarity with Tableau (or similar visualization software) Understanding of machine learning techniques and its application Excellent communicator and comfortable interfacing directly with differing customers across the organization in addition to the BI team A personal interest in video gaming is a plus  We embrace diversity, equity, and inclusion in everything we do – from recruiting for our studios, publishing and operations to fostering safe and respectful workplaces that encourage collaboration. Our culture is based on principles of respect, inclusion, and fair treatment and we welcome anyone into our family without regard to race, religion, gender identity, sexual orientation, or age.  Our diversity fuels our innovation and inspires us to create game worlds that bring us closer to the global community of players we serve.",28 days ago,19 reviews,753
https://www.indeed.com/viewjob?jk=fb42cc2c2a8ae3aa&from=web&vjs=3,30,Senior Data Scientist (Remote),ORAU,"Baltimore, MD 21244","    Overview:        ORAU is seeking a qualified Senior Data Scientist (Remote) to work with the Centers for Medicare & Medicaid Services (CMS), Center for Clinical Standards and Quality (CCSQ) as an ORAU employee. This exciting work will last 9 months at 40 hours a week, and the successful candidate will become a temporary employee of ORAU assigned to CCSQ at CMS.              CMS oversees programs including Medicare, Medicaid, the Children's Health Insurance Program (CHIP), and the state and federal health insurance marketplaces. CMS collects and analyzes data, produces research reports, and works to eliminate instances of fraud and abuse within the healthcare system.              CCSQ oversees the planning, policy, coordination, and implementation of the survey, certification and enforcement programs for all Medicare and Medicaid providers and suppliers, and for laboratories under the auspices of Clinical Laboratory and Improvement Amendments (CLIA).    Responsibilities:        To serve as deep technical expert in data science and engineering with industry experience working with claims data, behavioral data, clinical data, and provider data for ontology development and deployment of data models towards interventional work in large populations. The expert is expected to have worked in healthcare setting previously and have advanced proficiency in coding/programming in modern languages such as Python and SQL, and may also have front-end engineering experience. This role is focused on applications of advanced analytics (including machine learning) to problems of central importance to CCSQ’s national remit of improving quality of care in the US healthcare system.           Discover, understand, and organize disparate data sources and structure them into clean data models/ontologies that unlock self-service analytics for internal teams      Use statistics and machine learning to explain and predict key aspects of our programs and policies      Work with stakeholders to evaluate existing programs and drive improvements through data-driven methods, as well as support the development of data-driven hypotheses      Develop and deliver analytic content in the form of interactive visualizations for use by non-data experts, key program stakeholders, and CMS leadership      Provide strategic technical, data, and scientific support, guidance, and expertise to program and policy teams formulating analytic solutions to important business problems     Qualifications:        Bachelor’s degree in quantitative field preferred (STEM)      4 to 6 years of experience                 Deep technical expert  in data science and engineering with industry experience working with claims data, behavioral data, clinical data, and provider data for ontology development and deployment of data models towards interventional work in large populations.                    The       expert  is expected to have worked in healthcare setting previously and have       advanced proficiency  in coding/programming in modern languages such as Python and SQL, and may also have front-end engineering experience.                    This role is focused on applications of advanced analytics (including       machine learning ) to problems of central importance to CCSQ’s national remit of improving quality of care in the US healthcare system.                    Requires       mastery  level skills and       advanced proficiency in coding/programming  in modern languages such as Python and SQL, and a       working knowledge  of causal inference/experimental methodology, in addition to data science methods and visualization techniques, including advanced methods (machine learning).                     Understanding of health care  and the US healthcare system is required, as is       experience working directly with healthcare data  (claims, EHRs, behavioral, etc.).                    Must have an understanding of data engineering and normalization of data to support analytic work.          ",15 days ago,27 reviews,753
https://www.indeed.com/viewjob?jk=87a14f3a7c5ccdab&from=web&vjs=3,30,Principal Data Scientist - Remote,Allscripts,"Annapolis, MD","Welcome to Allscripts! Our Mission is to be the most trusted provider of innovative solutions that empower all stakeholders across the healthcare continuum to deliver world-class outcomes. Our Vision is a Connected Community of Health that spans continents and borders. With the largest community of clients in healthcare, Allscripts is able to deliver an integrated platform of clinical, financial, connectivity and information solutions to facilitate enhanced collaboration and exchange of critical patient information. About Pulse8, Inc. Pulse8 is an innovative Healthcare Analytics and Technology Company that delivers visibility and transparency for Risk Adjustment and Quality Management programs. We enable health plans and at-risk providers to achieve the greatest financial impact in the Health Insurance Exchange (HIX), Medicare Advantage, and Medicaid markets. By combining advanced analytic methodologies with extensive health plan experience, Pulse8 has developed a suite of uniquely pragmatic solutions that are revolutionizing risk adjustment. Pulse8's flexible business intelligence tools offer real-time visibility into member and provider activities so our clients can apply the most cost-effective and appropriate interventions for closing gaps in documentation, coding, and quality.  What's cool about working for Pulse8? We're a close-knit team of Healthcare and Technology experts dedicated to helping people live longer, healthier lives. You'll get to help us design and build innovative solutions from the ground up and have the opportunity to do lots of interesting things in an entrepreneurial culture. We offer competitive benefits and much, much more!   Position Description  The Principal Data Scientist will lead the expansion of our analytics within product development that is best-in-class in Pulse8 markets. This spans the designing and building explanatory, predictive, and evaluative models of health care behavior, utilization, and outcomes for the Pulse8 suite of solutions. This person will partner with Pulse8's Chief Data Scientist, executive team, and product subject-matter-experts (SMEs) in developing business and analytic requirements that reflect sound and appropriate research designs for hypothesis testing, sampling, handling of data anomalies (e.g., outliers, missing data), mining and model building that embody current best practices and will often be suitable for publication to enhance Pulse8's reputation and brand. The successful candidate will demonstrate facility with complex health data, knowledge of the health care sectors in which Pulse8 operates, mastery of the research design and appropriate statistical techniques including, but not limited to, machine learning/neural networks, classic multivariate statistics used in health and life sciences, and categorical data analysis.   This is a remote role.   Responsibilities   Drive strategy for incorporating analytic results into normal product processing, e.g., creating scoring algorithms derived from models built, especially at data endpoints (point of care, integration with iOT devices/apps, etc.).  Lead, and as needed, directly develops business cases and requirements for advanced analytics supporting new and enhanced products.  Lead discovery process with stakeholders to identify analytic needs, important variables that might affect the desired outcomes  Lead or determines the methods needed to meet the business requirements, along with their execution, including Research, evaluative design, sampling design and data management including imputation and use of indirect or proxy measures and analysis design such as model contrasting, diagnostics, validation/robustness, goodness of fit, train v test  Own the delivery by working with data engineers and business intelligence engineers to turn insights into data products (e.g. data pipelines, algorithms, self-service dashboards)  Research, develop and implement automated algorithm deployment pipelines and processes  Ensure proper controls are in place to monitor performance of in-line analytics from both analytic quality and machine performance.  Ensure routine collection of performance data for both managerial controls and demonstrating efficacy of the analytics with their intended use.  Oversee progress to ensure adherence to the designs, resolve issues identified, advise on evaluation of outliers and missing data, results, diagnostics, and interpretation of findings and limitations.  Ensure analytics comply with regulatory and security requirements and with any client data-use restrictions  Provides on-going tracking and monitoring of performance decision systems and statistical models   Qualifications  Academic and professional qualifications:   Bachelor's degree in Actuarial Science, Mathematics, Statistics, or in a related field  5 + years demonstrated achievement with and mastery of quantitative and qualitative research and analytics experience  Solid experience supporting the development of scalable analytic and reporting solutions   Experience:   Minimum Essential Knowledge / Skills:   Experience in healthcare industry  Experience working with clinical classification such as diagnoses (ICD), procedures (HCPCS, CPT) and claims processing  Solid knowledge of and experience with statistical techniques including parametric and non-parametric techniques, categorical data analysis, AI including neural networks, and other machine learning and predictive modeling techniques.  Strong proficiency in statistical analysis, quantitative analysis, and predictive analytics  Experience interacting with large amounts of healthcare data  Advanced knowledge of statistical package like SAS, SPSS, or STATA  Proficient with common analytical programming languages e.g. Python; expert in SQL  Strong competency with data management language (e.g., Databricks, Snowflake)  Proven technical, analytical and problem solving  Strong written and verbal communication  Strong professional and interpersonal skills  Self-initiative and leadership  Ability to work within a team environment  Ability to interface with both external and internal stakeholders at all levels.   Desired Skills:   MA, ACA and/or Medicaid Risk Scoring methodology, including familiarity with condition categories (HCC)  Strong skills and experience with Big Data, Cloud-based computing, neural networks  Experience using machine learning algorithms   Travel requirements:   All Pulse8 employees attend two company summits per year in various locations.  Potential for in-person company or team meetings a few times per year   Working Arrangements:   Monday through Friday or as defined by assignment requirements  This is a remote/virtual position   #LI-ALL   Pulse8 is a stand-alone brand, fully owned by Allscripts, with its own C-level and senior leadership. When you work for Pulse8, you get the advantages and benefits of working with a large, public company with the innovative culture and direction and of a small, nimble company. Must have received or be willing to receive the COVID-19 vaccine by date of hire to be considered for employment with Allscripts.  Visa Sponsorship is not offered for this position.  At Allscripts, our greatest strength comes from bringing together talented people with diverse perspectives to support the technology needs of 180,000 physicians, 1,500 hospitals and 10,000 postacute organizations across the globe. Allscripts offers a comprehensive compensation and benefits package, including holidays, vacation, medical, dental, and vision insurance, company paid life insurance and retirement savings.  Allscripts' policy is to provide equal employment opportunity and affirmative action in all of its employment practices without regard to race, color, religion, sex, national origin, ancestry, marital status, protected veteran status, age, individuals with disabilities, sexual orientation or gender identity or expression or any other legally protected category. Applicants for North American based positions with Allscripts must be legally authorized to work in the United States or Canada. Verification of employment eligibility will be required as a condition of hire. Allscripts is proud to be an equal opportunity workplace dedicated to pursing and hiring a diverse and inclusive workforce.  From a ""VEVRAA Federal Contractor"" We request Priority Referral of Protected Veterans  This is an official Allscripts Job posting. To avoid identity theft, please only consider applying to jobs posted on our official corporate site.  Thank you for reviewing this Allscripts opportunity! Does this look like a great match for your skill set? If so, scroll on down and tell us more about yourself!",2 days ago,792 reviews,753
https://www.indeed.com/viewjob?jk=b5936a61c2066823&from=web&vjs=3,30,Business Intelligence System Analyst (Data Scientist),St. Mary's College of Maryland,"St. Mary's City, MD 20653","St. Mary’s College of Maryland at Historic St. Mary’s City is accepting résumés for the position of  Business Intelligence System Analyst (Data Scientist ). This position is responsible for planning, design, analysis, programming and ongoing maintenance of enterprise databases, data warehouse applications, and analytical reporting tools. This position includes managing change control, developing complex reports and guiding colleagues in creating ad-hoc reports.  The Business Intelligence System (Data Scientist) will collaborate with the Enterprise Operation and Support Team, end users, department leaders and key stakeholders in the development and implementation of data architecture and standards in support of the College's long-term strategic goals. This position will interact and work directly with the department of Institutional Research.  Qualifications: BA/BS in Data Science, Information Systems, Computer Science, Statistics or related field. Highly proficient in SQL development and database tools and 3-5 years of professional employment that demonstrates progressive responsibility in database management, data warehousing, reporting, and associated programming languages. View position description for additional qualifications. Any combination of acceptable education and experience, which has provided the necessary knowledge and skills to fulfill the requirements of this position, may be considered. Employment will be contingent upon successful completion of a criminal background check and proof of COVID-19 vaccination, medical and religious exemptions will be considered.  Non-sectarian since its founding, St. Mary's College of Maryland, a public Carnegie Baccalaureate, Arts and Sciences institution located in Historic St. Mary's City, 70 miles southeast of Washington, D.C., has been designated as Maryland's public honors college. Undergraduate and residential in nature, with a diverse coeducational student body numbering approximately 1600, St. Mary's emphasizes excellence in teaching. The institution was awarded a chapter of Phi Beta Kappa in 1997. The quality of life is enhanced by the recreational opportunities of the Chesapeake region and close proximity to the amenities of Washington D.C., Baltimore and Richmond.  St. Mary’s College (www.smcm.edu) embodies diversity and inclusion in its mission. We create an environment that recognizes the value of individual and group differences and we encourage inquiries from applicants who will contribute to our cultural and ethnic diversity. Application materials should include a cover letter, résumé (including e-mail address), and three references and submitted online at:  apply.interfolio.com/100769 . Questions may be directed to E. Jenell Sargent, AVP/CIO of Information Technology.  Review of résumés will begin immediately and continue until the position is filled. St. Mary’s College of Maryland is an affirmative action/equal opportunity employer.  Visit our website: www.smcm.edu/hr  Employment will be contingent upon successful completion of a criminal background check.   St. Mary’s College of Maryland is an affirmative action/equal opportunity employer.",30+ days ago,44 reviews,753
https://www.indeed.com/viewjob?jk=757d66360257d957&from=web&vjs=3,30,Principal Data Scientist Security (fully remote),CVS Health,Maryland,"Use technical expertise and business knowledge to deliver key insights to our customers by leveraging innovations in data science, machine & deep learning, and predictive modeling techniques to detect anomalies and security threats to protect CVS Health assets and its consumers. Responsible for establishing security strategies, utilizing industry security standards, normative comparisons with industry peers, best practice research, and CVS business-specific and technology requirements. Helps define, drive and deliver all aspects of the data science product lifecycle, from requirements gathering, education, and strategy, to study design, solution architecting, programming, testing, implementation, delivery, and iteration of data science analytics products.   Required Qualifications 7+ years of experience with machine learning methodologies with a concentration in cybersecurity, extensive experience with SQL, Hive, Python, Cloud Computing and a Master's degree is required, OR 5+ years of experience with a PhD.   COVID Requirements   COVID-19 Vaccination Requirement CVS Health requires certain colleagues to be fully vaccinated against COVID-19 (including any booster shots if required), where allowable under the law, unless they are approved for a reasonable accommodation based on disability, medical condition, religious belief, or other legally recognized reasons that prevents them from being vaccinated.  You are required to have received at least one COVID-19 shot prior to your first day of employment and to provide proof of your vaccination status or apply for a reasonable accommodation within the first 10 days of your employment. Please note that in some states and roles, you may be required to provide proof of full vaccination or an approved reasonable accommodation before you can begin to actively work.   Preferred Qualifications Technical Team Lead experience   Education Master's degree in Data Science or similar field of study   Business Overview At CVS Health, we are joined in a common purpose: helping people on their path to better health. We are working to transform health care through innovations that make quality care more accessible, easier to use, less expensive and patient-focused. Working together and organizing around the individual, we are pioneering a new approach to total health that puts people at the heart.  We strive to promote and sustain a culture of diversity, inclusion and belonging every day. CVS Health is an equal opportunity and affirmative action employer. We do not discriminate in recruiting, hiring or promotion based on race, ethnicity, sex/gender, sexual orientation, gender identity or expression, age, disability or protected veteran status or on any other basis or characteristic prohibited by applicable federal, state, or local law. We proudly support and encourage people with military experience (active, veterans, reservists and National Guard) as well as military spouses to apply for CVS Health job opportunities.",26 days ago,"28,777 reviews",753
https://www.indeed.com/viewjob?jk=cb60acfbc134aa24&from=web&vjs=3,30,Sr. Data Analyst / SQL Developer,Planet Fitness,"Lutherville-Timonium, MD 21093","     Primary Directive:     The Senior Data Analyst / SQL Developer's primary directive is to drive the business forward with insights across multiple functional domains. Develop quantitative, diagnostic, and predictive analytics to support business objectives and hold people accountable.     Highly Collaborative environment. One month, you might work with Member Services to better understand member behavior. Next month you are implementing a new data analytics platform.     This position is a full-time, exempt position located in Timonium, MD.         Essential Duties & Responsibilities:         Overseeing and leading a small team of analysts      Training and mentoring analysts on operational and technical knowledge      Collaborating with other departments to continuously improve business operation efficiencies and resolve technical problems while addressing business reporting issues.      Importing and exporting data in different formats and from various internal and external sources for data manipulation, wrangling, modeling, migration, and reporting.      Mine data and provide intensive analysis of customer, marketing, business, and industry data, then present information analysis to stakeholders with actionable insights.      Create visually rich presentations using various forms, charts, and other graphical elements in dashboards.      Design, develop, build, modify, and maintain complex reports using MS SQL, SSRS, Power BI, Excel, Sage 300, and other tools.      Rewriting legacy reports      Convert business requirements into specifications, jobs, processes, scripts, programs, and queries      Produce clear, concise, relevant, and accurate documentation.      Balancing projects, daily tasks, and ad-hoc reporting requests      Provide suggestions to enhance current reporting capability to meet future business needs.      Strong code of ethics            Core Values:         Loyalty      Integrity      Service        Requirements:         SQL Development: 5+ years      Programming(Python Preferred): 1+ Years      Advanced knowledge in SQL: aggregation/window/time functions, complex joins/subqueries/CTEs, efficient and reusable views, procedural hierarchies, and stored procedures.      Advanced MS Excel and XML experience      Technical expertise in data models, database design, development, and data mining.      Strong interest in Text Mining/Analytics and other AI technologies.      Experience eliciting requirements from non-technical individuals.      Strong analytical thinking and problem-solving skills.      Great attention to detail.      Ability to work under minimal supervision and use own initiative.      Ability to work under pressure and deadlines.      Excellent communication and collaboration skills.      Ability to manage multiple priorities under a full workload with aggressive deadlines        Bonus Points:         Python Certified      R Certified      SAS Certified Predictive Modeler      Bachelor's degree in Information Technology or Computer Science.      ",1 day ago,"5,554 reviews",753
https://www.indeed.com/viewjob?jk=d65694752514afda&from=web&vjs=3,30,Sr. Data Analyst,Discovery Communications,"Silver Spring, MD 20910","     Overview     he Senior Data Analyst will be an integral part of Discovery’s growing Data Strategy & Analytics team in support of DTC initiatives, specifically focusing on customer journey and 1st Party Data. The person will be a data product owner, technical business resource, and data analyst. Collaborating with stakeholders from across Discovery to identify and address their data needs, building analytical solutions to meet those needs, and driving actionable insights.     This person will be a key technical leader of projects from the planning stages to requirements gathering through final product delivery. They must possess the ability to speak to results, and clearly explain complex data to non-technical stakeholders. Thus, it requires a person with strong analytics experience, who is interested in product and project management, and comfortable working across multiple business units.     As a hands-on technical role, the ability to assess gaps in functionality and pitch creative technical solutions in a way that suits our business needs is essential. Synthesizing large disparate data sets from multiple sources, writing SQL queries, and navigating scripts to execute them will be daily tasks.     The Senior Analyst will be at home with the use of data analysis to better understand customer journeys and user behavior, enhance our products, and more. Organizational skills, a creative approach to problem solving, and a desire to understand the business context driving decisions is vital. Self-starters and self-taught programmers with relevant professional experience are encouraged to apply.            Responsibilities     Key Areas of Responsibility        Data Solutions and Project Management         Work with managers and business stakeholders to fully understand business requirements and desired outcomes of their analytics needs.      Implement data structures and visualisations that enable senior management to analyse and action high value business decisions. This requires understanding the business objectives along with the complexity of the underlying datasets, developing a plan to implement, and seeing that through to execution.      Develop relationships with teams across Discovery to understand and advance their data needs in a holistic manner across multiple projects.      Introduce standardised project management tools to be used across the data organization           Data Structure, Engineering, and Workflow:     .         Troubleshoot data access issues.      Work closely with the Data Engineering team to extract, transform and load new data sources into Discovery’s central data lake.      Test pipelines and validate data coming from various sources to make sure it is accurate, legible, clean and transformed before reporting is performed.      Design and build data tables.      Create and update comprehensive documentation on workflows, pipelines, and other data processes.           Data Analytics            Write SQL queries and Python scripts to perform analysis.      Scope and design analytical projects and solutions with a focus on global analytics, ensuring the project, technical structure, and data elements are scalable.      QA and test various calculations of dashboards based on business requirements      Generate queries & data dictionaries, analyse data and create visualization/dashboards related to audience and direct-to-consumer insight      Support roll-out of multiple sprints as a key technical resource      Identify opportunities to create and automate repeatable analysis or build self-service tools for business users.                   Qualifications         Bachelor’s degree in Computer Science, Data Analytics or related field and 2- 5 years experience as a data analyst, business analyst, data engineer, data scientist or related position. Or multiple years working experience with ad tech, cloud, or data platforms.           Ability to work in a fast-paced environment with at least 5 years of work experience.      Proficiency in SQL and hands-on experience with relational databases is a must.      Deep experience in developing queries and reporting based upon user requirements.      Experience with data visualisation tools such as Tableau and Power BI.      An understanding of Cloud services.      1+ year of experience with the following is preferred:           o Amazon Web Services or similar cloud computing platform;          o Project management;          o Linux based command lines;          o Script execution;          o Tableau;          o SQL          o Python (or similar scripting languages: Ruby, JS, etc..),          o Marketing goals, campaigns, and strategy.     ",8 days ago,413 reviews,753
https://www.indeed.com/viewjob?jk=da6e9d9d9fb4983b&from=web&vjs=3,30,Data Scientist,Clarity Innovations,"Annapolis Junction, MD","     Clarity Innovations connects human creativity with emerging technology to design, develop, and deploy software that enhances mission success. Our focus is redefining the Government’s relationship with technology by encouraging the use of DevSecOps and Agile methodologies, small-teams constructs, modern tech stacks, and automation. Our software improves the lives and work of our end users and enhances innovation. We fulfil our responsibility to our country by delivering mission-changing results that help shape a better and safer world.     Description        What will be needed is an engineer who has worked on cleared contracts (No Clearance required) or is use to working on programs with stringent security requirements. Where agile is not really used, and getting resources and or support requires several levels of authorizations. This is a “sandbox” so many times the engineers will be trying out new capabilities/tool kits. So with that the ideal candidate will have Ability to scale python code in distributed fashion using kubernetes or other framework.          Years of Experience < 4 years           Minimum      Comfortable with UNIX commands      Python experience      Comfortable in a more independent role      Willingness to learn new things on a whim      Preferred      Experience working with GCP      Experience working with Kubernetes           Clarity Innovations provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, or any other protected class.   ",27 days ago,2 reviews,753
https://www.indeed.com/viewjob?jk=f796c69c79819995&from=web&vjs=3,30,Senior Data Analyst (REMOTE),Ryder System,"Annapolis, MD 21401","Current Employees:  If you are a current employee at Ryder (not a Contractor or temporary employee through a staffing agency), please click here (http://wd5.myworkday.com/ryder/d/task/1422$3.htmld) to log in to Workday to apply using the internal application process. To learn how to apply for a position using the Career worklet, please review this quick reference guide (https://rydersystems.service-now.com/sys\ attachment.do?sys\ id=a39f83621bd99050632a4223cd4bcb91) .   (https://ryder.com/job-applicant-privacy-policy)  You are the driving force behind our company.  Start your career with Ryder today!  Summary  The Senior Data Analyst role is to deliver a final business solution to the operations team through a Power Bi experience. The Data Analyst's technical skills will be put to the test as they shape data into a crispy design through a smooth user experience. The Data Analyst is expected to be a domain expert of supply chains and their use cases. This position will work on cutting edge data technology as a key user on Ryder's Azure Data Lake driving the analytics initiatives as an expert in this field. Design critical analytical dashboards, reports and queries to drive strategic business decisions, ad-hoc analysis and identify descriptive and prescriptive solutions for internal Ryder teams and external customers. Dig deep into the core issues of business problems in order to drive a solution that gets at the heart of the causative problem. On this team, the Data Analyst will get the chance to be the expert of supply chain solutions, collaborating with Data Analysts and Scientists, using all the skills in order to exploit data to drive the business forward. This will push the envelope of what is possible within the big data space; streaming live data into a data lake and experimenting with data in the data sandbox.  Essential Functions  Develop Dashboards by understanding business needs, interpret the integrated data and translate this into usable visualizations to drive business decisions, interpreting results and how to utilize the dashboards.  Engage the business, evaluating their needs and ad-hoc requests to prioritize product efforts creating new innovative solutions.  Enhance data maturity and integration to standardize the core value add functionality enabling a multiplier effect.  Experience working within a collaborative team. Helping more junior members to achieve success.  Challenge the status quo and help guide entrepreneurial innovation in both analytical products and the curation of new data sources elevating analytics beyond data reporting and dashboarding to the delivery actionable insights.  Knowledge of the Ryder Business, understanding the complexity of the supply chain world and the role that data has within this ecosystem.  Additional Responsibilities  Performs other duties as assigned.  Skills and Abilities  Experience developing BI solutions with tools like:• Power BI• Tableau  Exposure using tools like:• ETL tools (Alteryx or SSIS)• Data manipulation tools (SQL)• Object oriented development stacks (.net) (preferred)  Strong verbal and written communication skills, with an ability to express complex technical concepts in business terms  Support product innovation, working closely with technology throughout the build, test, and release of the product using agile methodologies  Qualifications  Bachelor's degree required in Supply Chain, Data Analytics or equivalent  Master's degree preferred in Supply Chain, Data Analytics, MBA or equivalent  Two (2) years or more Applied Project(s) experience in demonstrating, digital transformation, data management in an educational/project. required  Two (2) years or more experience in creating dashboards for diagnostic analysis across the business. Experience working in a cloud environment. required  Four (4) years or more working in an individual contributor role as a key member of the team that others rely on. preferred  Travel:  0-10%  DOT Regulated:  No  Job Category:  Data Science & Analytics  Ryder is proud to be an Equal Opportunity Employer and Drug Free workplace. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, sexual orientation, gender identity, age, status as a protected veteran, among other things, or status as a qualified individual with disability.   (https://ryder.com/job-applicant-privacy-policy)  \#wd",Today,"5,039 reviews",753
https://www.indeed.com/viewjob?jk=1f6afde809e36107&from=web&vjs=3,30,Senior Data Scientist - REMOTE USA,Mandiant,"Annapolis, MD"," Company Description Since 2004, Mandiant has been a trusted partner to security-conscious organizations. Effective security is based on the right combination of expertise, intelligence, and adaptive technology, and the Mandiant Advantage SaaS platform scales decades of frontline experience and industry-leading threat intelligence to deliver a range of dynamic cyber defense solutions. Mandiant’s approach helps organizations develop more effective and efficient cyber security programs and instills confidence in their readiness to defend against and respond to cyber threats.        Job Description    The Data Science team develops innovative, data-driven solutions to today’s most challenging cybersecurity problems. By leveraging data derived from our company’s unparalleled view of the threat landscape, the Data Science team provides solutions with significant impact for our customers and the broader cybersecurity industry.     We are looking for a highly-motivated Data Scientist to help us solve these problems by applying their expert knowledge of machine learning and statistics. An ideal candidate will have previous exposure in applying machine learning and statistical techniques to cybersecurity problems, have first-hand experience building models and analytic products that have been deployed to customers. In this role, you will partner with Mandiant subject matter experts on the front lines defending against advanced threat actors, iteratively develop new capabilities, and work closely with our engineering team to deploy and maintain them. We encourage sharing the knowledge we gain through publications at academic conferences and talks at industry venues.     What you will do:         Lead the research and development of new models and analytic products      Explore promising areas of future research at the intersection of cybersecurity and machine learning      Identify data sources; iterate and grow datasets over time      Explore and analyze data; perform ad-hoc analyses to answer targeted questions      Partner with subject matter experts to inject their in-depth knowledge into the model creation process      Iteratively develop models and analytics; move from proof of concept to minimum viable product quickly and efficiently      Work closely with the engineering team to develop scalable data pipelines, deploy models/analytics, and enact telemetry-driven model improvements over time      Effectively communicate research results to stakeholders and the research community through documentation, white papers, peer-reviewed publications, and presentations              Qualifications    Minimum Requirements:         MS/PhD in Computer Science or a related technical field is required.      Minimum of 3+ years of experience developing and deploying machine learning models in production settings      Minimum of 2 years experience working on cybersecurity problems, including threat intelligence, network security, endpoint security, and/or cloud security technologies.      Experience applying a variety of unsupervised, semi-supervised, and supervised machine learning techniques, and the ability to turn big data into actionable intelligence      Ability to analyze, retrain, and improve machine learning models      Appreciation for the challenges in applying machine learning in a non-stationary and adversarial environment      Significant development experience in Python      Ability to document and explain technical details clearly and concisely (peer-reviewed publications or presentations preferred)      Ability to provide and receive scientific critiques and work towards data-driven solutions        Desired Qualifications:         Experience with scikit-learn, pandas, numpy, or similar packages      Experience with deep learning packages, including Tensorflow, PyTorch, or Keras      Practical background with modern ML and NLP approaches, including transfer learning, attention mechanisms, large language models, and embedding methods.      Familiarity with cybersecurity concepts and a desire to learn from subject matter experts in the cybersecurity and threat intelligence space        Additional Information    At Mandiant we are committed to our #OneTeam approach combining diversity, collaboration, and excellence. All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, sexual orientation, gender identity, national origin, protected veteran status, or on the basis of disability.     Minimum Salary: $140,000. Final salary will be determined commensurately with cost of living, experience level, and/or any other legally permissible considerations.     Incentive Compensation: Eligibility for annual bonus subject to individual and company performance; eligibility for award of Restricted Stock Units subject to eligibility requirements, approval from Mandiant’s Compensation Committee, and vesting terms     Benefits: Employer subsidized benefits include Medical, Dental, Vision, Life, and Disability Insurance. Subject to eligibility requirements, Mandiant also offers the ability to participate in 401(k), Flexible Spending Accounts, Health Savings Accounts, Dependent Care Spending Accounts, and Employee Stock Purchase Program. Mandiant also provides Paid Time Off, Flexible Paid Sick Time, and Paid Holidays.        Disclosure as required by sb19-085 (8-5-20)      ",1 day ago,4 reviews,753
